month,county,sum_sale_liters,sum_sale_dollars,population,LitersPerCapita,salesPerCapita,MMNT,MMXT,MNTM,TPCP,TSNW
2013-11-01,HENRY,5067.525,66427.62,75897,6.67684493458239e-002,0.875233803707656,-4.1,8,2,51.35,2.3
2013-11-01,HOWARD,4475.7,53035.27,16949,0.26406867661809,3.12910909198183,-6.4,4.7,-0.9,47.6,3.05
2013-11-01,HUMBOLDT,3978.75,52166.44,18875,0.210794701986755,2.76378490066225,-5.5,5.9,0.2,41.45,3.3
2013-11-01,IDA,2493.25,31655.79,14052,0.177430259037859,2.25276046114432,-6.85,5.1,-0.9,29.75,1.45
2013-11-01,IOWA,6825.7,86984.52,200734,3.40037063975211e-002,0.433332270567019,-5.1,7.1,1.2,50.8,1.82
2013-11-01,JACKSON,6555.65,81101.61,30680,0.213678292046936,2.6434683833116,-4.35,6.6,1.1,44.7,2.375
2013-11-01,JASPER,10114.775,132037.62,155401,6.5088223370506e-002,0.849657466811668,-3.233333333,7.033333333,1.866666667,45.53333333,1.9
2013-11-01,JEFFERSON,3798.275,50291.64,39568,9.59936059441973e-002,1.27101799433886,-2.8,7.4,2.3,47.6,2.8
2013-11-01,JOHNSON,69688.575,1070724.25,1067921,6.52563017301842e-002,1.002624960086,-4.05,7.4,1.7,30.42857143,3.64
2013-11-01,JONES,5889.975,73166.08,59052,9.97421763869132e-002,1.2390110411163,-4.2,6.5,1.1,58.95,4.95
2013-11-01,KEOKUK,1010.875,12357.83,6985,0.144720830350752,1.76919541875447,-4.9,7.6,1.4,40.7,1.3
2013-11-01,KOSSUTH,9492.575,123148.53,31335,0.302938407531514,3.93006318812829,-6.9,5.25,-0.8,26.45,4.65
2013-11-01,LEE,15684.75,212114.26,90053,0.174172431790168,2.35543801983277,-2.4,8.6,3.133333333,24.52857143,0.542857143
2013-11-01,LINN,106995.225,1526449.35,2502702,4.27518837640278e-002,0.609920537882656,-4.233333333,6.266666667,1,59.43333333,4.625
2013-11-01,LOUISA,938.525,12800.94,7802,0.120292873622148,1.64072545501154,,,,33.45,2.5
2013-11-01,LUCAS,1937.35,24954.72,16856,0.114935334598956,1.48046511627907,-4.8,8.8,2,33.6,0.5
2013-11-01,LYON,3807.75,53527.71,18495,0.2058799675588,2.89417193836172,-7.2,5.4,-0.9,7.85,9.25
2013-11-01,MADISON,2883.85,37850.67,33213,8.68289525185921e-002,1.13963417938759,-5,7.3,1.2,26,2.55
2013-11-01,MAHASKA,5068,65745.43,46428,0.109158266563281,1.41607284397346,-3.7,7.5,1.9,50.96666667,5.55
2013-11-01,MARION,10135.4,137050.12,93339,0.108586978647725,1.46830499576811,-3.1,7,2,50.1,2.3
2013-11-01,MARSHALL,12760.5,175043.96,168439,7.57573958525045e-002,1.03921277138905,-5,6.05,0.55,48.22857143,1.72
2013-11-01,MILLS,2117.8,26784.43,23957,8.84000500897441e-002,1.11802103769253,-4.1,8.2,2.1,30.425,0.7
2013-11-01,MITCHELL,2209.9,27649.31,18894,0.11696305705515,1.46339102360538,-5.8,4.4,-0.7,46.65,3.05
2013-11-01,MONONA,2568.85,33498.03,16380,0.156828449328449,2.04505677655678,-5.4,7.15,0.85,29.82,0.433333333
2013-11-01,MONROE,1280.75,17613.76,15316,8.36217027944633e-002,1.15002350483155,-3.2,7.6,2.2,34.4,1.5
2013-11-01,MONTGOMERY,3433.25,42187.21,23082,0.148741443549086,1.82771033705918,-3.9,9,2.6,27.1,0.5
2013-11-01,MUSCATINE,16390.025,226375.64,169940,9.64459515122985e-002,1.33209156172767,-2.7,7.933333333,2.633333333,50.175,0.85
2013-11-01,"O'BRIEN",6457.375,74686,37925,0.170266974291365,1.9693078444298,-6.166666667,6.033333333,-0.033333333,18.73333333,7.233333333
2013-11-01,OSCEOLA,1611.625,19195.64,10672,0.151014336581709,1.79869190404798,-7.6,4.9,-1.4,16,6.6
2013-11-01,PAGE,5516.675,76318.77,41756,0.1321169412779,1.82773182297155,-3.95,9.4,2.75,21.9,0
2013-11-01,PALO ALTO,4395.95,55281.75,17570,0.250196357427433,3.14637165623221,-6.8,5.3,-0.7,20.45,0
2013-11-01,PLYMOUTH,7672.075,100483.94,46732,0.16417176666952,2.15021698193957,-6,6.8,0.4,14.96666667,4.633333333
2013-11-01,POCAHONTAS,2148.5,25012.97,13405,0.160276016411787,1.86594330473704,-6.8,5.1,-0.9,29,1.3
2013-11-01,POLK,265509.13,4112604.57,7518325,3.53149311848051e-002,0.547010746409606,-2.666666667,8.433333333,2.866666667,29.77142857,4.022222222
2013-11-01,POTTAWATTAMIE,39740.475,607162.44,586497,6.77590422457404e-002,1.03523537204794,-4.1,7.4,1.6,33.5,1.325
2013-11-01,POWESHIEK,7069.15,98098.74,47888,0.147618401269629,2.048503591714,-5.8,5.9,0.1,57.1,2.04
2013-11-01,RINGGOLD,1099.95,14299.34,6744,0.163100533807829,2.12030545670225,-3.6,7.5,1.95,41.9,0.65
2013-11-01,SAC,3229.825,37377.07,14353,0.225027868738243,2.60412945028914,-5.9,6.1,0.1,30.06666667,0.866666667
2013-11-01,SCOTT,83706.15,1265884.55,1151132,7.2716378312826e-002,1.09968669970082,-2.5,7.433333333,2.466666667,46.20909091,1.955555556
2013-11-01,SHELBY,3001.2,47573.76,20008,0.15,2.37773690523791,-4.8,8.9,2.1,29.75,0.5
2013-11-01,SIOUX,6548.875,83366.19,81577,8.0278448582321e-002,1.02193253000233,-5.85,7.5,0.8,10.42,8.2
2013-11-01,STORY,39616.775,575957.75,645161,6.1406028882713e-002,0.892734914230711,-5.2,6.6,0.8,38.88181818,4.52
2013-11-01,TAMA,3089.55,38948.72,18136,0.170354543449493,2.14759153065726,-5.4,5.6,0.1,54.73333333,4.7
2013-11-01,TAYLOR,586.85,7438.33,5600,0.104794642857143,1.32827321428571,-3.7,8.3,2.3,26.375,0.433333333
2013-11-01,UNION,6391.675,82718.4,33074,0.193253764286146,2.50100985668501,-4.6,8.9,2.1,25.3,0.966666667
2013-11-01,VAN BUREN,888.125,13301.78,3490,0.254477077363897,3.81139828080229,-3.7,8.7,2.5,41.82,0.16
2013-11-01,WAPELLO,12866.7,177673.29,154879,8.30758204792128e-002,1.14717482680028,-3,8.1,2.6,44.3,0
2013-11-01,WARREN,9901.35,127372.83,123163,8.03922444240559e-002,1.0341809634387,-4.1,7.2,1.6,32.46666667,5.175
2013-11-01,WASHINGTON,7192.7,102589.09,32767,0.219510483108005,3.13086611529893,-3.9,7.9,2,57.53333333,2.1
2013-11-01,WAYNE,375.75,5000.22,3178,0.118234738829452,1.57338577721838,-3.6,7.7,2.1,74.45,0
2013-11-01,WEBSTER,15974.975,221095.71,105547,0.151354136072082,2.09476072271121,-5.9,5.9,0,37.86,3.74
2013-11-01,WINNEBAGO,4277.25,52062.5,26997,0.158434270474497,1.92845501352002,-6.2,4.2,-1,29.25,2.8
2013-11-01,WINNESHIEK,7375.525,91903.62,34610,0.213103871713378,2.65540652990465,-4.2,6.2,1,40.25,2.3
2013-11-01,WOODBURY,45448.5,643071.8,436419,0.104139599788277,1.47351925557778,-5.833333333,7.933333333,1.033333333,27.3,0.9
2013-11-01,WORTH,1341.2,16790.98,7980,0.168070175438597,2.1041328320802,-8.8,2.7,-2.8,29.8,1.3
2013-11-01,WRIGHT,2959.25,37249,34470,8.5850014505367e-002,1.08062082970699,-6,5.1,-0.5,63.8,3.8
2013-12-01,ADAIR,3425.1,42676.62,21333,0.160554071157362,2.00049782027844,-12.6,-2.1,-7.4,10.4,19.1
2013-12-01,ADAMS,704.8,9968.77,6148,0.114638906961614,1.62146551724138,-11.7,1.6,-5,3.8,5.1
2013-12-01,ALLAMAKEE,6437.925,85210.26,34349,0.187426853765757,2.48072025386474,-13.65,-3.5,-8.6,22.6,30.9
2013-12-01,APPANOOSE,4957.6,71737.31,32875,0.150801520912548,2.18212349809886,-11.5,-0.1,-5.7,17.875,22.475
2013-12-01,AUDUBON,1582.375,18804.23,9644,0.164078701783492,1.94983720447947,-13.8,-2.6,-8.2,3.6,5.6
2013-12-01,BENTON,6159.05,76186.97,47247,0.130358541283044,1.61252502804411,-13.35,-2.6,-8,22.3,45.2
2013-12-01,BLACK HAWK,97258.275,1488499.76,1098548,8.85334778270954e-002,1.35497016061201,-14.8,-4.2,-9.5,22.45,33.275
2013-12-01,BOONE,12926.275,174196.46,163059,7.92736064859959e-002,1.06830325219706,-13.3,-2.766666667,-8.033333333,13.31428571,16.42857143
2013-12-01,BREMER,15006.425,209056.63,67085,0.223692703286875,3.11629470075278,-14.8,-4.9,-9.8,15.6,25.6
2013-12-01,BUCHANAN,9942.75,137121.44,111030,8.95501215887598e-002,1.23499450598937,-15.3,-4.7,-10,13.56666667,41.1
2013-12-01,BUENA VISTA,11145.325,165984.4,69345,0.160722835099863,2.39360299949528,-14.65,-4.4,-9.55,5.65,12.25
2013-12-01,BUTLER,2424.525,27397,20319,0.119323047394065,1.34834391456272,-14.1,-4.6,-9.3,19.16666667,35.5
2013-12-01,CALHOUN,2525.125,29320.76,24989,0.101049461763176,1.17334667253592,-14.1,-3.2,-8.7,8.6,12.7
2013-12-01,CARROLL,14584.65,207604.64,60662,0.240424812897695,3.42231776070687,-13.5,-2.8,-8.1,8.066666667,8.9
2013-12-01,CASS,8214.25,116385.2,45778,0.179436628948403,2.54238280396697,-13.7,-1.6,-7.6,7.75,13.225
2013-12-01,CEDAR,4146.575,57023.33,33078,0.125357488360844,1.72390501239495,-13.8,-3,-8.4,32.2,33.9
2013-12-01,CERRO GORDO,38270.7,529230.17,222421,0.172064238538627,2.37940738509403,-14.65,-5.25,-9.9,28.25,26.65
2013-12-01,CHEROKEE,5148.825,69421.81,28282,0.182053072625698,2.45462873912736,-15.75,-3.45,-9.55,5.95,5.5
2013-12-01,CHICKASAW,3717.375,42794.14,25221,0.147392054240514,1.69676618690774,-15.4,-5.4,-10.4,23.35,27.5
2013-12-01,CLARKE,4660.8,69043.84,29832,0.156234915526951,2.31442209707696,-13,-0.4,-6.7,20.7,27.03333333
2013-12-01,CLAY,12584.15,166031.2,56641,0.222173866986812,2.93129005490722,-16,-5.2,-10.55,4.32,8.675
2013-12-01,CLAYTON,4180.85,57899.38,31063,0.134592602131153,1.86393394070116,-14.6,-3.8,-9.2,29.775,35.775
2013-12-01,CLINTON,22534.55,307538.8,145943,0.154406514872245,2.10725283158493,-12.85,-2.95,-7.9,34.53333333,35.15
2013-12-01,CRAWFORD,7207.7,105099.33,46075,0.156434074877916,2.28104894194249,-13.6,-3.3,-8.5,4.3,8.55
2013-12-01,DALLAS,29686.065,560083.29,565113,5.25312017242569e-002,0.991099638479384,-13.2,-2.6,-7.9,9.38,22.6
2013-12-01,DAVIS,981.5,11522.98,13085,7.50095529231945e-002,0.880625143293848,-11,-0.1,-5.5,16.5,19.3
2013-12-01,DECATUR,1040.575,13923.7,12837,8.10606060606061e-002,1.08465373529641,-10.75,-0.25,-5.5,21.6,30.5
2013-12-01,DELAWARE,7672.825,106506.48,26159,0.293314920295118,4.07150426239535,-14.7,-4.3,-9.5,26.6,37.4
2013-12-01,DES MOINES,24304.925,351374.85,148581,0.163580302999711,2.36487067660064,-10.26666667,-0.1,-5.2,19.55714286,14.48333333
2013-12-01,DICKINSON,19370.275,266907.57,49442,0.391777739573642,5.3983975162817,-16.33333333,-6.033333333,-11.23333333,8.633333333,18.575
2013-12-01,DUBUQUE,57021.275,819628.17,334204,0.170618170339074,2.45247863580328,-13.63333333,-3.833333333,-8.766666667,28.4,39.6
2013-12-01,EMMET,4009.65,56171.26,31833,0.125958910564509,1.76456067602802,-15.7,-5.2,-10.45,5.05,4.45
2013-12-01,FAYETTE,8402.175,103114.27,46888,0.179196702781095,2.19916119262924,-14.9,-4.75,-9.8,20.13333333,25.61666667
2013-12-01,FLOYD,9966.05,130686.59,41693,0.239034130429569,3.13449715779627,-15.1,-5.2,-10.1,23.23333333,21.23333333
2013-12-01,FRANKLIN,3666.525,50618.83,23730,0.154510113780025,2.13311546565529,-14.4,-4.1,-9.2,12.05,24.85
2013-12-01,FREMONT,330.6,5150.22,2164,0.152772643253235,2.37995378927911,-11.95,-0.6,-6.3,7.466666667,14.43333333
2013-12-01,GREENE,2493.725,31197.47,27073,9.2111143944151e-002,1.1523462490304,-13.8,-2.8,-8.3,4.35,7.5
2013-12-01,GRUNDY,2656.375,32469.79,24824,0.10700833870448,1.30799991943281,-14.2,-4,-9.1,17.9,34.6
2013-12-01,GUTHRIE,2327.7,30255.91,11879,0.195950837612594,2.54700816567051,-14.1,-2.2,-8.2,8.64,16.13333333
2013-12-01,HAMILTON,7348.175,92086.58,83491,8.8011582086692e-002,1.10295217448587,-14.7,-3.3,-9,8.6,22.23333333
2013-12-01,HANCOCK,2853.7,31371.01,25400,0.112350393700787,1.23507913385827,-15.2,-5.75,-10.5,10.85,18.675
2013-12-01,HARDIN,12945.425,174979.97,175292,7.38506320881729e-002,0.998219941583187,-14.45,-4.55,-9.6,12.175,27.13333333
2013-12-01,HARRISON,4122.675,55836.59,36763,0.112141963387101,1.51882572151348,-13.3,-0.266666667,-6.766666667,2.3625,5.7
2013-12-01,HENRY,7169.775,110139.28,75897,9.44671726155184e-002,1.4511677668419,-12.1,-0.6,-6.4,22.56,21.425
2013-12-01,HOWARD,6591.7,86328.83,21321,0.309164673326767,4.04900473711364,-15.5,-4.9,-10.2,21.1,26.75
2013-12-01,HUMBOLDT,3752.525,46296.28,24284,0.154526643057157,1.90645198484599,-15.4,-4.8,-10.2,7.15,21.1
2013-12-01,IDA,3680,51285.21,16834,0.218605203754307,3.04652548413924,-15.55,-4.55,-10.05,3.5,9.5
2013-12-01,IOWA,13235.375,180479.27,248834,5.3189576183319e-002,0.725299878633949,,,,19.68,18.92
2013-12-01,JACKSON,10069.1,133239.65,41999,0.239746184432963,3.17244815352747,-13.25,-3.1,-8.2,17.925,28.25
2013-12-01,JASPER,14974.3,205932.12,182172,8.21986913466394e-002,1.13042684935116,-12.23333333,-2.533333333,-7.4,11.66666667,16.2
2013-12-01,JEFFERSON,8060.75,120464.42,59352,0.135812609516107,2.02966066855371,-11.3,-0.8,-6,22.9,22.1
2013-12-01,JOHNSON,82380.725,1395412.5,1415697,5.81909299800734e-002,0.985671722126981,-12.9,-1.85,-7.3,20.53333333,29.025
2013-12-01,JONES,8857.225,114055.33,68346,0.129593904544523,1.66879305299505,-12.6,-2.6,-7.6,26.35,43.3
2013-12-01,KEOKUK,1822.675,21322.72,11965,0.152333890513999,1.78209109903886,-12.1,-1.4,-6.8,24.4,26.05
2013-12-01,KOSSUTH,13791.568,182332.08,45356,0.304073727841961,4.02002116588764,-16.1,-5.05,-10.55,14.8,23.8
2013-12-01,LEE,24628.05,336656.8,112341,0.21922583918605,2.99674028182053,-9.766666667,0.4,-4.666666667,16.56666667,17.48
2013-12-01,LINN,153518.6,2314777.8,3113443,4.93083059493943e-002,0.74347845777167,-13.33333333,-3.1,-8.233333333,30.81,31.75555556
2013-12-01,LOUISA,2116.975,27935.68,13563,0.156084568310846,2.05969770699698,,,,15.45,38.1
2013-12-01,LUCAS,2567.425,35223.86,16856,0.152315199335548,2.0896926910299,-13.9,-0.3,-7.1,3.6,4.6
2013-12-01,LYON,5391.625,74200.02,24491,0.220147196929484,3.02968519047813,-16.7,-4.8,-10.7,18.15,22.15
2013-12-01,MADISON,5979.7,79632.93,31475,0.189982525814138,2.53003749007149,-13.1,-2.4,-7.8,11.5,23.35
2013-12-01,MAHASKA,7562.325,106427.13,81249,9.30759147804896e-002,1.30988849093527,-12.6,-2.2,-7.5,18,17.7
2013-12-01,MARION,13054.875,187327.3,120277,0.108540078319213,1.55746568338086,-11.5,-1.7,-6.6,12.7,22.1
2013-12-01,MARSHALL,20254.575,293485.92,250472,8.08656256986809e-002,1.17173145102047,-14.15,-3.6,-8.9,16.91666667,29.92
2013-12-01,MILLS,3616.9,47491.77,30327,0.11926336268012,1.5659897121377,-12.4,-0.5,-6.4,6.566666667,12.93333333
2013-12-01,MITCHELL,3933.55,51737.64,25670,0.153235294117647,2.01549045578496,-14.6,-5.3,-9.9,30.8,25.4
2013-12-01,MONONA,3886.6,53881.87,20475,0.189821733821734,2.63159316239316,-13.85,-2.1,-8,2.55,6.8
2013-12-01,MONROE,2264.55,31906.12,19664,0.115162225386493,1.62256509357201,-11.2,-1,-6.1,9.15,12.2
2013-12-01,MONTGOMERY,4218.75,57026.62,28554,0.147746375288926,1.9971499614765,-12.1,0.1,-6,4.35,13.2
2013-12-01,MUSCATINE,18445.3,273602.21,200441,9.20235879884854e-002,1.36500122230482,-11.5,-1.266666667,-6.366666667,18.275,27.23333333
2013-12-01,"O'BRIEN",8978.65,114590.5,50900,0.176397838899804,2.25128683693517,-16.2,-5.1,-10.63333333,12.26666667,10.86666667
2013-12-01,OSCEOLA,1811.475,21632.98,13340,0.135792728635682,1.62166266866567,-17,-6.4,-11.7,15,25
2013-12-01,PAGE,8724.85,126444.01,57613,0.151438911356812,2.19471317237429,-12.75,0.3,-6.2,12.55,23.55
2013-12-01,PALO ALTO,6139.25,80832.91,22896,0.268136355695318,3.53043806778477,-15.5,-3.5,-9.5,13.7,15.2
2013-12-01,PLYMOUTH,12172.475,173682.48,62421,0.195006087694846,2.78243667996347,-14.8,-3.2,-9,3,4.15
2013-12-01,POCAHONTAS,2421.075,29932.01,14586,0.16598621966269,2.05210544357603,-15.7,-4.4,-10.1,10.3,14.5
2013-12-01,POLK,338206.355,5489523.22,9009326,3.75395845371785e-002,0.60931563803996,-11.43333333,-1.133333333,-6.166666667,20.25555556,23.6625
2013-12-01,POTTAWATTAMIE,62137.324,953216.73,789153,7.87392609544664e-002,1.20789850637329,-12.2,-1.9,-7.1,6.02,8.45
2013-12-01,POWESHIEK,10318.1,153999.89,59860,0.172370531239559,2.57266772469095,-13.6,-2.6,-8.1,10.42,20.68
2013-12-01,RINGGOLD,1070.25,13914.75,8430,0.126957295373665,1.65062277580071,-12.05,-0.85,-6.35,12.75,28.05
2013-12-01,SAC,4101.225,52278.66,19553,0.209749143353961,2.67368997084846,-14.7,-3.4,-9.1,3.675,4.925
2013-12-01,SCOTT,122791.3,1928896.54,1547728,7.93364854806529e-002,1.24627618031075,-11.45,-1.9,-6.65,39.25454545,32.31818182
2013-12-01,SHELBY,4672.75,70607.65,30012,0.155696054911369,2.35264727442356,-12.4,0,-6.2,0.8,3.1
2013-12-01,SIOUX,10472.3,144017.96,100216,0.104497285862537,1.43707551688353,-15.45,-3.15,-9.3,5.642857143,7.633333333
2013-12-01,STORY,49042.15,746635.41,794308,6.1741981699794e-002,0.939982236109922,-13.65,-3.45,-8.55,16.9,20.99
2013-12-01,TAMA,5007.225,66047.79,21993,0.227673577956623,3.00312781339517,-13.7,-3.8,-8.8,28.275,40.375
2013-12-01,TAYLOR,1096.75,15477.92,9815,0.111742231278655,1.57696586856852,-11.5,-0.3,-5.9,14.025,25.9
2013-12-01,UNION,7645.725,107306.54,41757,0.183100438249874,2.56978566467898,-11.9,-1.1,-6.5,15.7,23.33333333
2013-12-01,VAN BUREN,1428,20820.48,6331,0.225556784078345,3.28865582056547,-11.9,0,-5.9,6.34,6.38
2013-12-01,WAPELLO,18487.775,271731.7,182462,0.101323974306979,1.48925091251877,-11.1,-0.5,-5.8,8.8,0
2013-12-01,WARREN,13780.025,191874.51,181128,7.60789331301621e-002,1.05933102557308,-13.2,-1.9,-7.6,15.6,27.625
2013-12-01,WASHINGTON,9223.275,140841.61,42265,0.218224890571395,3.33234614929611,-12.8,-1.1,-6.9,29.86666667,30.23333333
2013-12-01,WAYNE,425.25,4303.11,3178,0.133810572687225,1.35403083700441,-11.3,-0.6,-5.8,15.9,21.3
2013-12-01,WEBSTER,22282,314184.82,157690,0.141302555647156,1.9924206988395,-14.4,-3.1,-8.6,37.2,21.85
2013-12-01,WINNEBAGO,5522.225,69569.74,34865,0.158388785314786,1.99540341316507,-15,-5.6,-10.3,11.33333333,20.55
2013-12-01,WINNESHIEK,7992.725,111612.41,43672,0.183017150577029,2.55569724308481,-14.4,-3.8,-9.1,20.8,25.65
2013-12-01,WOODBURY,59016.6,882478.57,770230,7.66220479597003e-002,1.14573383275126,-14.26666667,-1.966666667,-8.133333333,2.533333333,4.32
2013-12-01,WORTH,1931.1,22745.02,9975,0.193593984962406,2.28020250626566,-13.8,-5.2,-9.5,12.9,11.6
2013-12-01,WRIGHT,5593.775,71888.23,51531,0.108551648522249,1.39504822339951,-14.4,-3.9,-9.1,0,24.1
2014-01-01,ADAIR,2401.9,29286.2,18949,0.126756029341918,1.54552746846799,-15.1,-1.4,-8.2,6.6,5.6
2014-01-01,ADAMS,498.975,6631.54,6148,8.11605400130124e-002,1.0786499674691,-19,-0.3,-9.6,8.9,7.6
2014-01-01,ALLAMAKEE,3923.8,47324.47,25412,0.154407366598457,1.86228828899732,-18.6,-4.75,-11.2,26.85,47.7
2014-01-01,APPANOOSE,6082.775,71855.44,22131,0.274853147169129,3.24682300844969,-15.36666667,-1.666666667,-8.6,2.325,10.15
2014-01-01,AUDUBON,1018,11627.08,9644,0.105557859809208,1.20562836997097,-16.5,-2,-9.3,2.6,6.3
2014-01-01,BENTON,4125.65,48872.56,37214,0.110862847315526,1.31328424786371,-16.9,-4.25,-10.6,9.95,9.55
2014-01-01,BLACK HAWK,87247.025,1183038.27,1018224,8.56854925831644e-002,1.16186445222269,-18.3,-6,-12.1,14.4,12.45
2014-01-01,BOONE,9157.525,114978.45,135660,6.75035014005602e-002,0.847548651039363,-15.43333333,-2.466666667,-8.9,3.5,2.8
2014-01-01,BREMER,8903.725,111533.18,53668,0.165903797421182,2.07820637996572,-19.3,-7,-13.2,18.8,31.6
2014-01-01,BUCHANAN,7932.05,102272.37,87940,9.01984307482374e-002,1.16297896292927,-19.9,-6.6,-13.2,14.43333333,30.75
2014-01-01,BUENA VISTA,9379.725,125929.61,46748,0.200644412595191,2.69379673996749,-17.5,-3.85,-10.65,3.75,6.9
2014-01-01,BUTLER,1910.325,20580.02,15830,0.120677511054959,1.30006443461781,-17.9,-6.1,-12,14.1,21.13333333
2014-01-01,CALHOUN,2211.675,25581.15,20188,0.109553942936398,1.26714632454924,-16.7,-3.2,-10,3.1,5
2014-01-01,CARROLL,10717.125,153063.84,59738,0.179402139341793,2.56225250259466,-16.4,-2.5,-9.5,5.066666667,4.6
2014-01-01,CASS,5638.625,78149.1,30200,0.186709437086093,2.58771854304636,-17.1,-1.1,-9.1,3.216666667,4.65
2014-01-01,CEDAR,3316.85,38905.52,37165,8.9246602986681e-002,1.04683223462936,-17.3,-5.5,-11.4,20.9,28.4
2014-01-01,CERRO GORDO,33166.775,410005.6,186446,0.17788944251955,2.19905817233944,-18.75,-6.6,-12.65,25.7,22.5
2014-01-01,CHEROKEE,3951.375,50380.44,23252,0.169936994667125,2.16671426113883,-17.3,-2.5,-9.8,6.425,6.275
2014-01-01,CHICKASAW,2600.85,27455.38,20500,0.126870731707317,1.33928682926829,-20.3,-7.5,-13.9,29.175,36.425
2014-01-01,CLARKE,4096.05,53167.96,24860,0.164764682220434,2.1386950925181,-14.7,-1,-7.9,7.266666667,9.366666667
2014-01-01,CLAY,8895.3,104421.51,56060,0.158674634320371,1.86267409917945,-17.65,-4,-10.8,6.52,12.06666667
2014-01-01,CLAYTON,3241.5,41415.89,26973,0.120175731286842,1.53545730916101,-19.53333333,-5.466666667,-12.16666667,30.3,46.35
2014-01-01,CLINTON,22442.2,288022.59,177211,0.126641122729402,1.62530875622845,-16.8,-5.25,-11.05,23.76666667,25.13333333
2014-01-01,CRAWFORD,7637.975,99199.91,53528,0.142691208339561,1.85323400836945,-16.6,-3.1,-9.9,3.25,4.2
2014-01-01,DALLAS,20593.825,317011.96,384325,5.35844012229233e-002,0.824853860664802,-15.4,-1.6,-8.4,2.933333333,4.233333333
2014-01-01,DAVIS,671.25,7767.05,10468,6.41239969430646e-002,0.741980320978219,-14.8,-1,-8,4.6,8.5
2014-01-01,DECATUR,935.85,11548.64,12364,7.56915237787124e-002,0.934053704302815,-13.55,-0.9,-7.2,7.3,10.2
2014-01-01,DELAWARE,5244.225,71091.63,20689,0.253478901831891,3.436204263135,-19.2,-6.4,-12.8,25.2,29.8
2014-01-01,DES MOINES,18639.475,249908.9,145534,0.128076428875727,1.71718567482513,-14.03333333,-2.333333333,-8.2,18.22857143,10.06666667
2014-01-01,DICKINSON,18009.8,233344.78,40990,0.439370578189802,5.69272456696755,-17.9,-5.5,-11.7,8.5,12.93333333
2014-01-01,DUBUQUE,47984.375,641477.46,267239,0.179556034111788,2.40038864087951,-18.63333333,-6.466666667,-12.53333333,31.025,39.15
2014-01-01,EMMET,2488.275,29821.43,25822,9.63625977848346e-002,1.15488459453179,-19.4,-5.85,-12.65,4.3,6
2014-01-01,FAYETTE,7162.55,87373.8,38464,0.186214382279534,2.27157341930117,-19.75,-7.1,-13.45,24.6,32.52
2014-01-01,FLOYD,5950.15,66771.2,32521,0.182963316011193,2.05317179668522,-19.6,-7.2,-13.4,31.4,28.33333333
2014-01-01,FRANKLIN,2302.725,27312.47,19440,0.118452932098765,1.40496244855967,-17.6,-5,-11.3,9.1,9.5
2014-01-01,GREENE,1859.425,22957.11,26543,7.00533097238443e-002,0.864902610857853,-16.1,-2.2,-9.2,2.4,2.3
2014-01-01,GRUNDY,1564.575,17433.7,17033,9.18555157635179e-002,1.02352492220983,-17.9,-5.4,-11.8,4.9,8.65
2014-01-01,GUTHRIE,1301.85,15690.04,8196,0.158839677891654,1.91435334309419,-16.3,-1.8,-9.3,4.32,5.666666667
2014-01-01,HAMILTON,6343.525,72617.1,75677,8.3823684871229e-002,0.959566314732349,-17.6,-4.1,-10.9,4.2,6.466666667
2014-01-01,HANCOCK,1719.875,18907.72,20320,8.46395177165354e-002,0.930498031496063,-18.75,-6.55,-12.7,9.4,17.025
2014-01-01,HARDIN,10634.35,135310.85,141663,7.50679429349936e-002,0.955160133556398,-17.85,-5.3,-11.65,5.9,7.6
2014-01-01,HARRISON,2314.15,30408.67,23392,9.89291210670315e-002,1.29996024281806,-15.36666667,0.366666667,-7.533333333,2.155555556,3.8
2014-01-01,HENRY,7637.925,94761.22,42165,0.181143721095695,2.24739048974268,-15.5,-2.4,-8.9,17.525,19.06666667
2014-01-01,HOWARD,4426.8,54566.16,16949,0.261183550651956,3.21943241489173,-20.6,-7.5,-14,23.15,36.4
2014-01-01,HUMBOLDT,3110.675,35856.39,20179,0.154154071063977,1.77691610089697,-17.2,-4.3,-10.7,7,10.7
2014-01-01,IDA,2479.975,30442.94,15443,0.160588939972803,1.9713099786311,-18.4,-4.35,-11.35,5.85,8
2014-01-01,IOWA,8050.6,103385.22,257145,3.1307627991989e-002,0.402050282914309,,,,10.03333333,9.4
2014-01-01,JACKSON,6905.725,91555.37,33908,0.203660640556801,2.7001111832016,-18.55,-5.85,-12.2,16.53333333,29.7
2014-01-01,JASPER,10331.875,130248.27,177206,5.8304318138212e-002,0.735010496258592,-15.53333333,-2.9,-9.233333333,6.4,7.1
2014-01-01,JEFFERSON,4571.2,65327.16,39568,0.115527699150829,1.65100990699555,-14.6,-2.2,-8.4,14.8,13.4
2014-01-01,JOHNSON,83157.325,1244267.68,1343278,6.19062658660382e-002,0.926292011035691,-16.2,-4.2,-10.2,11.05,13.675
2014-01-01,JONES,8678.275,104351.22,64521,0.134503107515383,1.61732180220393,-14.9,-1.9,-8.4,13,15.36666667
2014-01-01,KEOKUK,1002.775,11432.69,5950,0.168533613445378,1.92146050420168,-17.3,-2.8,-10,7.95,11.1
2014-01-01,KOSSUTH,9462.25,121826.02,30843,0.306787601724865,3.94987582271504,-18.85,-5.55,-12.3,10.55,18.45
