weekStarting,Brand,Sum_sum_sale_liters,Sum_sum_sale_dollars
2015-05-10,Crown Royal,8652.57500000001,258125.43
2015-05-10,Fireball,11896.2,194622.67
2015-05-10,Five,15548.3,102957.86
2015-05-10,Five Star,4453.525,30225.63
2015-05-10,Hawkeye,20211.55,130446.18
2015-05-10,Jack Daniels,4617.475,130066.24
2015-05-10,Jagermeister,3601.7,86131.08
2015-05-10,Jim Beam,4808.55,93732.9900000001
2015-05-10,McCormick,903.75,6391.24
2015-05-10,Paramount,15949.625,117267.679999999
2015-05-10,Phillips,6624.85,44443.63
2015-05-10,Seagrams,8498,101571.51
2015-05-10,Smirnoff,9125.1,142956.9
2015-05-17,Absolut,14089.775,285066.54
2015-05-17,Admiral Nelson,6805.375,71437.6900000001
2015-05-17,Bacardi,11769.675,163533.4
2015-05-17,Barton,11591.85,69523.87
2015-05-17,Black Velvet,62152.9,579558.409999999
2015-05-17,Canadian,25384.375,386300.26
2015-05-17,Captain Morgan,32471.7,552573.18
2015-05-17,Crown Royal,14984.95,487242.98
2015-05-17,Fireball,18685.85,302173.290000001
2015-05-17,Five,20081.125,132670.64
2015-05-17,Five Star,5074.55,34798.86
2015-05-17,Hawkeye,24668.025,159220.23
2015-05-17,Jack Daniels,6155.975,173069.54
2015-05-17,Jagermeister,4377.45,105139.29
2015-05-17,Jim Beam,6136.75,120008.97
2015-05-17,McCormick,1055,7512.75
2015-05-17,Paramount,18080.25,131956.709999999
2015-05-17,Phillips,8993.75,59932.5800000001
2015-05-17,Seagrams,13994.225,159039.83
2015-05-17,Smirnoff,15099.9,222541.76
2015-05-24,Absolut,4447.65,89550.0000000002
2015-05-24,Admiral Nelson,4253.675,44519.36
2015-05-24,Bacardi,6737.075,92392.6999999998
2015-05-24,Barton,6288.475,37777.41
2015-05-24,Black Velvet,41277.1499999999,375839.77
2015-05-24,Canadian,11690.75,161811.95
2015-05-24,Captain Morgan,13887.7,231643.15
2015-05-24,Crown Royal,5301.575,161605.32
2015-05-24,Fireball,7150.075,118505.78
2015-05-24,Five,10211.35,67619.64
2015-05-24,Five Star,2468.075,16775.25
2015-05-24,Hawkeye,12933.975,83399.8799999999
2015-05-24,Jack Daniels,3756.775,106157.78
2015-05-24,Jagermeister,2369.125,56637.78
2015-05-24,Jim Beam,3257.675,64403.18
2015-05-24,McCormick,780.75,5438.45
2015-05-24,Paramount,9477.875,69177.0899999999
2015-05-24,Phillips,3505.25,23566.84
2015-05-24,Seagrams,5110.85,61205.9299999999
2015-05-24,Smirnoff,7282.95,113141.28
2015-05-31,Absolut,7176.85,149414.39
2015-05-31,Admiral Nelson,5465.85,57596.08
2015-05-31,Bacardi,9610.05,137966.82
2015-05-31,Barton,10602.65,63759.23
2015-05-31,Black Velvet,23409.225,236043.88
2015-05-31,Canadian,15810.9,230702.66
2015-05-31,Captain Morgan,19951.475,337176.43
2015-05-31,Crown Royal,8756.40000000001,264725.83
2015-05-31,Fireball,11016.3,183353.51
2015-05-31,Five,15682,103784.73
2015-05-31,Five Star,4018.6,27529.32
2015-05-31,Hawkeye,20355.2,131551.84
2015-05-31,Jack Daniels,6950.1,196049.99
2015-05-31,Jagermeister,3896.475,93922.1500000002
2015-05-31,Jim Beam,4743.925,92561.1200000001
2015-05-31,McCormick,1089.25,7740.88
2015-05-31,Paramount,14247.625,104055.019999999
2015-05-31,Phillips,10186.35,67913.08
2015-05-31,Seagrams,8483.9,101312.15
2015-05-31,Smirnoff,11157.45,173075.52
2015-06-07,Absolut,7602.97500000001,156991.44
2015-06-07,Admiral Nelson,5149.35,54425.1
2015-06-07,Bacardi,9487.45,135539.51
2015-06-07,Barton,9617.5,57941.52
2015-06-07,Black Velvet,19127.35,196062.16
2015-06-07,Canadian,16464.275,232528.34
2015-06-07,Captain Morgan,17616.85,297814.6
2015-06-07,Crown Royal,7849.02500000001,233485.21
2015-06-07,Fireball,11269,184891.22
2015-06-07,Five,15938.925,106139.77
2015-06-07,Five Star,3646.725,25246.35
2015-06-07,Hawkeye,18474.8,119896.02
2015-06-07,Jack Daniels,5617.625,159721.77
2015-06-07,Jagermeister,3433.775,82382.0800000001
2015-06-07,Jim Beam,13094.725,221055.89
2015-06-07,McCormick,911.25,6353.31
2015-06-07,Paramount,13596,99179.6099999995
2015-06-07,Phillips,7813.5,52036.15
2015-06-07,Seagrams,7376.325,88188.15
2015-06-07,Smirnoff,10061.125,153363.81
2015-06-14,Absolut,9879.2,203654.72
2015-06-14,Admiral Nelson,5223.35,55120.23
2015-06-14,Bacardi,13930.125,198016.83
2015-06-14,Barton,22933.225,137504.07
2015-06-14,Black Velvet,19740.95,199671.16
2015-06-14,Canadian,23504.05,372952.499999999
2015-06-14,Captain Morgan,23508.025,395794.58
2015-06-14,Crown Royal,11592.25,339721.69
2015-06-14,Fireball,15588.825,251031.99
2015-06-14,Five,16905.1,111869.34
2015-06-14,Five Star,3995.75,27417.66
2015-06-14,Hawkeye,20662.625,133232.87
2015-06-14,Jack Daniels,9358.125,260524.73
2015-06-14,Jagermeister,6190.85,146782.81
2015-06-14,Jim Beam,6731.975,126741.05
2015-06-14,McCormick,992.5,7089.42
2015-06-14,Paramount,14171,102376.3
2015-06-14,Phillips,8363.85,55690.58
2015-06-14,Seagrams,8158.175,97836.22
2015-06-14,Smirnoff,14214.7,214430.56
2015-06-21,Absolut,14660.5,297674.210000001
2015-06-21,Admiral Nelson,6156.975,65019.2400000001
2015-06-21,Bacardi,10709.725,153192.4
2015-06-21,Barton,16630.8,100165.34
2015-06-21,Black Velvet,22181.7,226700.91
2015-06-21,Canadian,20409.275,320470.02
2015-06-21,Captain Morgan,25426.125,425998.08
2015-06-21,Crown Royal,11742.225,350015.01
2015-06-21,Fireball,13854.925,229006.51
2015-06-21,Five,18130.575,119880.82
2015-06-21,Five Star,4328.15,29744.88
2015-06-21,Hawkeye,22929.575,148045.08
2015-06-21,Jack Daniels,8003.975,224597.35
2015-06-21,Jagermeister,4539.4,108529.73
2015-06-21,Jim Beam,9432.575,180706.69
2015-06-21,McCormick,1258,8917.24
2015-06-21,Paramount,16906,123263.529999999
2015-06-21,Phillips,13339.5,88517.1100000002
2015-06-21,Seagrams,9052.125,108867.83
2015-06-21,Smirnoff,14909.6,227825.17
2015-06-28,Absolut,6002.425,126742.5
2015-06-28,Admiral Nelson,4375.75,45952.02
2015-06-28,Bacardi,6584.2,95258.4099999999
2015-06-28,Barton,4575.85,28078.97
2015-06-28,Black Velvet,16987.95,171402.9
2015-06-28,Canadian,13584.7,185450.93
2015-06-28,Captain Morgan,16723.775,279475.63
2015-06-28,Crown Royal,7168.30000000001,214286.58
2015-06-28,Fireball,8035.4,132596.16
2015-06-28,Five,10913.025,71892.9699999999
2015-06-28,Five Star,2510.525,17133.15
2015-06-28,Hawkeye,16858.775,107864.57
2015-06-28,Jack Daniels,4863.85,136541.2
2015-06-28,Jagermeister,2348.875,56198.06
2015-06-28,Jim Beam,4498.25,86200.3400000001
2015-06-28,McCormick,817.5,5677.28
2015-06-28,Paramount,11365,83577.6699999998
2015-06-28,Phillips,4453.25,30077.99
2015-06-28,Seagrams,5921.575,70241.91
2015-06-28,Smirnoff,8830.525,133554.15
2015-07-05,Absolut,8195,169418.22
2015-07-05,Admiral Nelson,4637.775,48856.36
2015-07-05,Bacardi,10793.025,153666.87
2015-07-05,Barton,7541.925,45430.21
2015-07-05,Black Velvet,22974.025,229615.96
2015-07-05,Canadian,13316.2,197386.26
2015-07-05,Captain Morgan,20714,347854.36
2015-07-05,Crown Royal,7892.70000000001,239074.27
2015-07-05,Fireball,12116.675,200637.2
2015-07-05,Five,16510.8,109599.74
2015-07-05,Five Star,4186,28897.53
2015-07-05,Hawkeye,22598.825,145784.97
2015-07-05,Jack Daniels,7071.625,198025.8
2015-07-05,Jagermeister,3189.25,76709.4300000002
2015-07-05,Jim Beam,3547,71272.62
2015-07-05,McCormick,1068.75,7713.87
2015-07-05,Paramount,14254.125,104001.55
2015-07-05,Phillips,8088.5,54053.0800000001
2015-07-05,Seagrams,8477.225,101144.6
2015-07-05,Smirnoff,11813.875,182000.45
2015-07-12,Absolut,7605.6,151959.36
2015-07-12,Admiral Nelson,4545,48342.67
2015-07-12,Bacardi,10030.675,144127.17
2015-07-12,Barton,7504.45,45764.24
2015-07-12,Black Velvet,22320,220357.32
2015-07-12,Canadian,12922.85,209201.27
2015-07-12,Captain Morgan,23321.425,388015.66
2015-07-12,Crown Royal,8087.02500000001,239467.04
2015-07-12,Fireball,9288.45,155671.87
2015-07-12,Five,16488.275,109109.67
2015-07-12,Five Star,3889.65,26569.17
2015-07-12,Hawkeye,24140.65,155574.75
2015-07-12,Jack Daniels,6100.575,173367.28
2015-07-12,Jagermeister,3096.65,74332.41
2015-07-12,Jim Beam,3404.75,68220.2
2015-07-12,McCormick,884,6316.08
2015-07-12,Paramount,13501.875,98194.3399999996
2015-07-12,Phillips,6670.25,44831.9700000001
2015-07-12,Seagrams,7975.475,95936.94
2015-07-12,Smirnoff,11938.55,179631.97
2015-07-19,Absolut,5999.125,123273.19
2015-07-19,Admiral Nelson,3703.025,39389.76
2015-07-19,Bacardi,8859.15,125523.55
2015-07-19,Barton,6652.05,40421.3
2015-07-19,Black Velvet,22511.3,220369.34
2015-07-19,Canadian,13429.725,212670.43
2015-07-19,Captain Morgan,17799.3,300845.28
2015-07-19,Crown Royal,7547.70000000001,221302
2015-07-19,Fireball,10606.65,174218.49
2015-07-19,Five,14558.45,96359.64
2015-07-19,Five Star,3379.425,23297.82
2015-07-19,Hawkeye,20151.55,129127.1
2015-07-19,Jack Daniels,8289.7,231017.03
2015-07-19,Jagermeister,2859.05,68840.3000000001
2015-07-19,Jim Beam,3259.675,63949.94
2015-07-19,McCormick,989.75,6982.11
2015-07-19,Paramount,12887.125,93999.8599999996
2015-07-19,Phillips,6307.25,42129.47
2015-07-19,Seagrams,6990.05,81908.99
2015-07-19,Smirnoff,11465.225,171102.11
2015-07-26,Absolut,10016.95,202869.27
2015-07-26,Admiral Nelson,4752.3,50179.48
2015-07-26,Bacardi,14118.775,198118.92
2015-07-26,Barton,7698.875,46746.78
2015-07-26,Black Velvet,31367.2,298803.990000001
2015-07-26,Canadian,16976.125,261029.63
2015-07-26,Captain Morgan,26528.65,443335.73
2015-07-26,Crown Royal,10030.025,294926.83
2015-07-26,Fireball,11758,193218.26
2015-07-26,Five,15635.925,103539.41
2015-07-26,Five Star,3642.275,25118.82
2015-07-26,Hawkeye,27883.6,177790.79
2015-07-26,Jack Daniels,8736.375,240551.83
2015-07-26,Jagermeister,2937.275,71014.1300000001
2015-07-26,Jim Beam,4369.9,86579.79
2015-07-26,McCormick,919.5,6521.35
2015-07-26,Paramount,13222.5,95644.0899999997
2015-07-26,Phillips,6789.5,45525.07
2015-07-26,Seagrams,8242.8,96662.9599999999
2015-07-26,Smirnoff,13843.175,207876.3
2015-08-02,Absolut,8780.675,180793.95
2015-08-02,Admiral Nelson,5288.925,55844.45
2015-08-02,Bacardi,8918.625,126674.96
2015-08-02,Barton,8775.35,52809.4
2015-08-02,Black Velvet,20830.625,210088.22
2015-08-02,Canadian,15899.125,250295.28
2015-08-02,Captain Morgan,15915.15,271706.33
2015-08-02,Crown Royal,8274.40000000001,242164.16
2015-08-02,Fireball,10395.75,172477.75
2015-08-02,Five,15156.175,100919.14
2015-08-02,Five Star,3689.95,25589.13
2015-08-02,Hawkeye,19382.4,125479.09
2015-08-02,Jack Daniels,6129.8,171639.29
2015-08-02,Jagermeister,3451.575,82881.57
2015-08-02,Jim Beam,4342.8,83828.4000000002
2015-08-02,McCormick,1068,7703.33
2015-08-02,Paramount,13624.25,99640.1299999997
2015-08-02,Phillips,6396.75,42873.52
2015-08-02,Seagrams,8528.025,101150.07
2015-08-02,Smirnoff,11939.7,176727.57
2015-08-09,Absolut,5961.2,130572.19
2015-08-09,Admiral Nelson,6203.3,64770.5800000001
2015-08-09,Bacardi,7689.275,111275.5
2015-08-09,Barton,7699.425,46550.85
2015-08-09,Black Velvet,23152.625,231332.74
2015-08-09,Canadian,14814.85,228267.8
2015-08-09,Captain Morgan,15705.05,268212.95
2015-08-09,Crown Royal,7422.22500000001,219160.91
2015-08-09,Fireball,9894.42499999999,161228.9
2015-08-09,Five,15104.975,99642.92
2015-08-09,Five Star,3650.675,24935.7
2015-08-09,Hawkeye,19078.2,123339.19
2015-08-09,Jack Daniels,6350.875,177480.87
2015-08-09,Jagermeister,3458.175,82311.4300000001
2015-08-09,Jim Beam,3573.275,69370.3200000001
2015-08-09,McCormick,914.75,6503.03
2015-08-09,Paramount,13052.5,94906.1199999995
2015-08-09,Phillips,7673.75,51266.69
2015-08-09,Seagrams,7861.325,92454.72
2015-08-09,Smirnoff,8310.95,127501.21
2015-08-16,Absolut,6128.72500000001,133098.4
2015-08-16,Admiral Nelson,4930.875,52615.9700000001
2015-08-16,Bacardi,7363.325,108379.88
2015-08-16,Barton,12118.75,72668.59
2015-08-16,Black Velvet,23482.725,234875.56
2015-08-16,Canadian,14968.575,218611.22
2015-08-16,Captain Morgan,16640.1,282423.25
2015-08-16,Crown Royal,7221.25,214264.28
2015-08-16,Fireball,9262.47499999999,152408.95
2015-08-16,Five,16348.1,108051.65
2015-08-16,Five Star,4056.25,27789.57
2015-08-16,Hawkeye,19639.925,127306.36
2015-08-16,Jack Daniels,7453.575,206633.49
2015-08-16,Jagermeister,3647.3,87873.9300000001
2015-08-16,Jim Beam,4152.375,80824.8300000003
2015-08-16,McCormick,951.5,6478.05
2015-08-16,Paramount,13886.875,100738.22
2015-08-16,Phillips,10262.5,68086.2800000001
2015-08-16,Seagrams,7395.9,87515.53
2015-08-16,Smirnoff,9723.775,150751.21
2015-08-23,Absolut,6738.2,147122.98
2015-08-23,Admiral Nelson,6508.75,68547.19
2015-08-23,Bacardi,7954.7,116018.05
2015-08-23,Barton,19679.725,117700.59
2015-08-23,Black Velvet,23217.475,233889.1
2015-08-23,Canadian,17976.175,289123.5
2015-08-23,Captain Morgan,19951.375,341375.21
2015-08-23,Crown Royal,9847.375,285937.76
2015-08-23,Fireball,12106.575,197591.19
2015-08-23,Five,14638.3,97165.93
2015-08-23,Five Star,3930.2,26934.93
2015-08-23,Hawkeye,18141.05,118157.55
2015-08-23,Jack Daniels,9165.675,254887.86
2015-08-23,Jagermeister,4123.55,98884.9600000002
2015-08-23,Jim Beam,4571.625,89619.3100000001
2015-08-23,McCormick,1184,8357.25
2015-08-23,Paramount,13513.25,100034.209999999
2015-08-23,Phillips,9476.5,63299.28
2015-08-23,Seagrams,13875.3,156873.53
2015-08-23,Smirnoff,11661.65,176148.71
2015-08-30,Absolut,10288.475,225383.17
2015-08-30,Admiral Nelson,9545.175,99982.5399999999
2015-08-30,Bacardi,13681,193158.46
2015-08-30,Barton,11867.6,71446.73
2015-08-30,Black Velvet,31840.725,315664.9
2015-08-30,Canadian,23215.025,374456.09
2015-08-30,Captain Morgan,29202.2,492298.56
2015-08-30,Crown Royal,14407.525,424299.720000001
2015-08-30,Fireball,17979.55,296038.56
2015-08-30,Five,20299.475,134941.39
2015-08-30,Five Star,5577.3,38372.0999999999
2015-08-30,Hawkeye,27186.425,174747.57
2015-08-30,Jack Daniels,9596.175,267472.38
2015-08-30,Jagermeister,4153.625,99890.4300000001
2015-08-30,Jim Beam,6559.475,126776.56
2015-08-30,McCormick,1292.5,9086.24
2015-08-30,Paramount,17311,125813.19
2015-08-30,Phillips,9283.25,62205.29
2015-08-30,Seagrams,9848.325,117287.65
2015-08-30,Smirnoff,14003.175,211097.38
2015-09-06,Absolut,4673.125,101576.09
2015-09-06,Admiral Nelson,3680.925,39132.18
2015-09-06,Bacardi,6193.75,89674.4999999998
2015-09-06,Barton,6250.225,37680.91
2015-09-06,Black Velvet,16440.95,165673.88
2015-09-06,Canadian,11395.075,163694.69
2015-09-06,Captain Morgan,15090.175,253082.78
2015-09-06,Crown Royal,7784.8,232424.44
2015-09-06,Fireball,9319.34999999999,154729.24
2015-09-06,Five,10618.625,70022.6
2015-09-06,Five Star,2679.325,18296.43
2015-09-06,Hawkeye,15344.95,98781.9999999999
2015-09-06,Jack Daniels,4119.675,114975.38
2015-09-06,Jagermeister,2101.15,50304.07
2015-09-06,Jim Beam,3353.625,65998.3000000001
2015-09-06,McCormick,1127.5,7834.03
2015-09-06,Paramount,9966.375,72719.7399999998
2015-09-06,Phillips,4578.5,30683.08
2015-09-06,Seagrams,4685.575,56451.15
2015-09-06,Smirnoff,8967.5,135857.59
2015-09-13,Absolut,9297.05000000001,199499.910000001
2015-09-13,Admiral Nelson,5600.225,58996.4600000001
2015-09-13,Bacardi,8923.95,131209.34
2015-09-13,Barton,8979.95,54064.84
2015-09-13,Black Velvet,26794.9,268361.12
2015-09-13,Canadian,16401.375,241077.86
2015-09-13,Captain Morgan,21952.325,365614.44
2015-09-13,Crown Royal,8838.35,261600.24
2015-09-13,Fireball,13755.25,227094.99
2015-09-13,Five,16815.75,111857.14
2015-09-13,Five Star,4187.375,29008.5
2015-09-13,Hawkeye,23116.225,149079.84
2015-09-13,Jack Daniels,7109.45,199819.41
2015-09-13,Jagermeister,3652.55,88124.6700000001
2015-09-13,Jim Beam,4657.75,90910.8200000003
2015-09-13,McCormick,1258,8687.31
2015-09-13,Paramount,14036.25,103337.2
2015-09-13,Phillips,6598.25,44048.02
2015-09-13,Seagrams,6865.75,83084.6199999999
2015-09-13,Smirnoff,9938.175,153912.78
2015-09-20,Absolut,8361.975,171822.86
2015-09-20,Admiral Nelson,3886.75,41395.37
2015-09-20,Bacardi,9596.975,136189.27
2015-09-20,Barton,13123.1,78628.3
2015-09-20,Black Velvet,24237.65,239999.34
2015-09-20,Canadian,19543.075,267958.13
2015-09-20,Captain Morgan,17529.925,296934.81
2015-09-20,Crown Royal,7386.77500000001,217188.54
2015-09-20,Fireball,14740.25,237015.26
2015-09-20,Five,14321.45,95114.6299999999
2015-09-20,Five Star,3800.35,26248.23
2015-09-20,Hawkeye,20884.525,134524.39
2015-09-20,Jack Daniels,8964.1,245636.72
2015-09-20,Jagermeister,3014.25,72436.8400000001
2015-09-20,Jim Beam,4625.875,90414.1700000002
2015-09-20,McCormick,823,6092.47
2015-09-20,Paramount,11893.375,87221.5899999997
2015-09-20,Phillips,6679.5,45100.26
2015-09-20,Seagrams,7759.375,90683.3
2015-09-20,Smirnoff,9757.8,148476.63
2015-09-27,Absolut,9385.125,204756.08
2015-09-27,Admiral Nelson,5752.1,60652.56
2015-09-27,Bacardi,8363.625,119995.04
2015-09-27,Barton,8967.975,54344.58
2015-09-27,Black Velvet,44059.2749999999,415341.27
2015-09-27,Canadian,16951.975,250462.65
2015-09-27,Captain Morgan,24841.175,418132.03
2015-09-27,Crown Royal,13849.65,410492.06
2015-09-27,Fireball,11945.1,195018.09
2015-09-27,Five,15073.1,100300.87
2015-09-27,Five Star,3902.95,26978.34
2015-09-27,Hawkeye,23176.825,149071.4
2015-09-27,Jack Daniels,9225.1,258997.41
2015-09-27,Jagermeister,3343.425,80214.5400000001
2015-09-27,Jim Beam,8067.175,158182.29
2015-09-27,McCormick,1133.5,8159.96
2015-09-27,Paramount,13230.875,97520.6199999996
2015-09-27,Phillips,7283.25,48998.34
2015-09-27,Seagrams,7430.075,88217.57
2015-09-27,Smirnoff,14732.875,219768.16
2015-10-04,Absolut,7637.4,166318.16
2015-10-04,Admiral Nelson,6182.975,65409.89
2015-10-04,Bacardi,15808.9,220136.53
2015-10-04,Barton,8874.15,53494.2999999999
2015-10-04,Black Velvet,79404.575,711569.370000001
2015-10-04,Canadian,15402.1,219411.83
2015-10-04,Captain Morgan,22521.525,378947.83
2015-10-04,Crown Royal,10595.9,314294.05
2015-10-04,Fireball,12707.1,211179.64
2015-10-04,Five,14550.175,96913.14
2015-10-04,Five Star,3892.85,27014.1
2015-10-04,Hawkeye,17275.8,112121.44
2015-10-04,Jack Daniels,9119.475,256637.62
2015-10-04,Jagermeister,4172.5,100264.81
2015-10-04,Jim Beam,5211.55,100648.88
2015-10-04,McCormick,870.5,6475.27
2015-10-04,Paramount,12881.25,94555.4799999996
2015-10-04,Phillips,11438.5,76324.1000000002
2015-10-04,Seagrams,7060.525,84580.4099999999
2015-10-04,Smirnoff,11548.2,175454.42
2015-10-11,Absolut,10091.3,211399.31
2015-10-11,Admiral Nelson,4979.05,52063.59
2015-10-11,Bacardi,13429.45,187990.94
2015-10-11,Barton,8310.25,50043.3199999999
2015-10-11,Black Velvet,45160.6749999999,416247.26
2015-10-11,Canadian,18839.9,285840.06
2015-10-11,Captain Morgan,24745.125,416300.89
2015-10-11,Crown Royal,14991.025,441684.460000001
2015-10-11,Fireball,13601.8,225947.57
2015-10-11,Five,15738.75,104610.93
2015-10-11,Five Star,4203.775,28972.86
2015-10-11,Hawkeye,17398.45,113503.66
2015-10-11,Jack Daniels,13156.775,353399.279999999
2015-10-11,Jagermeister,4247.825,101869.59
2015-10-11,Jim Beam,8292.875,158266.69
2015-10-11,McCormick,1228.25,11331.91
2015-10-11,Paramount,13244.125,96910.6899999996
2015-10-11,Phillips,7345,49316.41
2015-10-11,Seagrams,8181.475,97120.64
2015-10-11,Smirnoff,11885.8,177623.76
2015-10-18,Absolut,8592,178915.43
2015-10-18,Admiral Nelson,5314.85,56435.57
2015-10-18,Bacardi,9845.1,137557.01
2015-10-18,Barton,16083.2,96315.24
2015-10-18,Black Velvet,44124.3,410870.99
2015-10-18,Canadian,21962.475,307401.03
2015-10-18,Captain Morgan,20882.25,352247.87
2015-10-18,Crown Royal,9517.3,277920.42
2015-10-18,Fireball,14645.925,242219.81
2015-10-18,Five,14364.6,95593.2599999999
2015-10-18,Five Star,3966.8,27293.34
2015-10-18,Hawkeye,18962.35,122954.63
2015-10-18,Jack Daniels,9182.175,254761.38
2015-10-18,Jagermeister,3123.9,74675.25
2015-10-18,Jim Beam,5826.525,112218.7
2015-10-18,McCormick,922.25,6815.36
2015-10-18,Paramount,13237.5,96925.3099999995
2015-10-18,Phillips,6315.25,42463.9
2015-10-18,Seagrams,7929.7,93308.9199999999
2015-10-18,Smirnoff,10012.1,148514.29
2015-10-25,Absolut,8308.05,180803.72
2015-10-25,Admiral Nelson,5835.325,61374.7400000001
2015-10-25,Bacardi,11194.15,158449.96
2015-10-25,Barton,8395.05,50518.52
2015-10-25,Black Velvet,49714.5499999999,454670.44
2015-10-25,Canadian,18527.8,266169.65
2015-10-25,Captain Morgan,21444.675,362149.36
2015-10-25,Crown Royal,11563.7,339767.59
2015-10-25,Fireball,12035.2,199093.02
2015-10-25,Five,14669.475,97539.1
2015-10-25,Five Star,3748.85,25851.66
2015-10-25,Hawkeye,18362.75,118798.79
2015-10-25,Jack Daniels,6493.125,179968.49
2015-10-25,Jagermeister,3638.075,87546.2400000001
2015-10-25,Jim Beam,5626.5,108646.85
2015-10-25,McCormick,810,5810.9
2015-10-25,Paramount,12872,95827.7999999996
2015-10-25,Phillips,7595.5,50856.92
2015-10-25,Seagrams,7458.875,88745.4899999999
2015-10-25,Smirnoff,11221.45,167890.93
2015-11-01,Absolut,8308.9,184475.94
2015-11-01,Admiral Nelson,5147.3,54491.38
2015-11-01,Bacardi,8623.8,123461.22
2015-11-01,Barton,8044.4,48490.35
2015-11-01,Black Velvet,20078.1,207395.78
2015-11-01,Canadian,15896.45,254988.76
2015-11-01,Captain Morgan,17732.475,303061.19
2015-11-01,Crown Royal,8635.37500000001,256072.87
2015-11-01,Fireball,15666.975,259730.93
2015-11-01,Five,15026.8,99767.34
2015-11-01,Five Star,3877.575,26487.57
2015-11-01,Hawkeye,23683.6,152546.26
2015-11-01,Jack Daniels,9343.95,259647.61
2015-11-01,Jagermeister,3755.75,90217.7000000001
2015-11-01,Jim Beam,5268.75,103886.95
2015-11-01,McCormick,863.25,6299.38
2015-11-01,Paramount,13897.5,103713.189999999
2015-11-01,Phillips,6672.75,44634.5800000001
2015-11-01,Seagrams,7882.775,91872.7900000001
2015-11-01,Smirnoff,9440.95,148184.72
2015-11-08,Absolut,6909.8,153242.54
2015-11-08,Admiral Nelson,5363.75,56351.36
2015-11-08,Bacardi,8058.1,114794.9
2015-11-08,Barton,9244.725,55637.97
2015-11-08,Black Velvet,18201.8,188402.35
2015-11-08,Canadian,20537.35,306890.05
2015-11-08,Captain Morgan,21706.9,366955.37
2015-11-08,Crown Royal,9153.40000000001,273321.74
2015-11-08,Fireball,12708.35,208861
2015-11-08,Five,13841.175,92128.74
2015-11-08,Five Star,3883.2,26690.22
2015-11-08,Hawkeye,19922.575,128070.55
2015-11-08,Jack Daniels,7928.55,220790.26
2015-11-08,Jagermeister,3892.025,93344.3100000001
2015-11-08,Jim Beam,7270.875,142110.14
2015-11-08,McCormick,743.75,5368.56
2015-11-08,Paramount,14235,105380.879999999
2015-11-08,Phillips,6582,44279.1500000001
2015-11-08,Seagrams,13119.85,149853.13
2015-11-08,Smirnoff,9091.625,136493.28
2015-11-15,Absolut,11700.475,246306.5
2015-11-15,Admiral Nelson,7340.825,77535.09
2015-11-15,Bacardi,11639.3,168910.88
2015-11-15,Barton,11491.3,69036.47
2015-11-15,Black Velvet,32519.075,333175.88
2015-11-15,Canadian,26019.925,416111.339999999
2015-11-15,Captain Morgan,29380.35,496676.44
2015-11-15,Crown Royal,15798.8,463406.26
2015-11-15,Fireball,27809.875,457670.620000001
2015-11-15,Five,23480.975,155878.51
2015-11-15,Five Star,5849.225,40738.17
2015-11-15,Hawkeye,29789.2,191783.97
2015-11-15,Jack Daniels,11034.3,303538.45
2015-11-15,Jagermeister,5570.425,132518.14
2015-11-15,Jim Beam,8628.5,167893.39
2015-11-15,McCormick,1986.25,14398.99
2015-11-15,Paramount,23795.875,175877.539999999
2015-11-15,Phillips,9073.25,61343.1100000001
2015-11-15,Seagrams,12623.375,147453.57
2015-11-15,Smirnoff,16783.65,257095.09
2015-11-22,Absolut,2070.4,45227.63
2015-11-22,Admiral Nelson,1902.85,20077.06
2015-11-22,Bacardi,3587.525,51226.28
2015-11-22,Barton,4619,27722.83
2015-11-22,Black Velvet,7764.375,80086.86
2015-11-22,Canadian,6107.275,93626.34
2015-11-22,Captain Morgan,7079.875,122638.39
2015-11-22,Crown Royal,3332.575,99023.51
2015-11-22,Fireball,7301.05,120024.48
2015-11-22,Five,5282.325,37045.8499999999
2015-11-22,Five Star,1923.8,14686.35
2015-11-22,Hawkeye,6229.65,40337.55
2015-11-22,Jack Daniels,3754.65,104011.73
2015-11-22,Jagermeister,1285.525,30746.41
2015-11-22,Jim Beam,2262.575,44153.03
2015-11-22,McCormick,429,3017.64
2015-11-22,Paramount,6864.75,50467.9299999999
2015-11-22,Phillips,3171.5,21028.05
2015-11-22,Seagrams,2689.8,33168.47
2015-11-22,Smirnoff,3626.75,56941.09
2015-11-29,Absolut,9628.525,204357
2015-11-29,Admiral Nelson,8172.125,86084.01
2015-11-29,Bacardi,11639.075,169819.42
2015-11-29,Barton,7313.225,44436.08
2015-11-29,Black Velvet,27780.25,280117.67
2015-11-29,Canadian,21266.75,341818.899999999
2015-11-29,Captain Morgan,26269.975,446895.32
2015-11-29,Crown Royal,14460.275,430932.34
2015-11-29,Fireball,16160.625,266149.55
2015-11-29,Five,19160.85,127731.27
2015-11-29,Five Star,4681.7,33213.75
2015-11-29,Hawkeye,23836.85,154268.63
2015-11-29,Jack Daniels,9391.225,264806.2
2015-11-29,Jagermeister,4609.175,110756.56
2015-11-29,Jim Beam,6869.475,136264.27
2015-11-29,McCormick,1196.5,8625.69
2015-11-29,Paramount,18642.25,141027.939999999
2015-11-29,Phillips,7085.25,47796.54
2015-11-29,Seagrams,10731.15,127700.04
2015-11-29,Smirnoff,13789.675,210751.18
2015-12-06,Absolut,7871.625,168930.81
