weekStarting,Brand,Sum_sum_sale_liters,Sum_sum_sale_dollars,TweetCount
2016-03-20,Admiral Nelson,4474.75,47468.3,3
2016-03-20,Bacardi,6478.925,95470.0999999997,2
2016-03-20,Captain Morgan,20381.675,343488.37,1
2016-03-20,Fireball,9297.975,152981.91,67
2016-03-20,Jack Daniels,8259.225,230647.63,4
2016-03-20,Jagermeister,3188.075,76909.52,27
2016-03-20,Seagrams,7249.55,86801.77,7
2016-03-20,Smirnoff,8383.65,129951.42,2
2016-03-27,Absolut,5306.05,117199.81,3
2016-03-27,Admiral Nelson,4759.575,50360.54,3
2016-03-27,Bacardi,6542.7,96185.6399999998,1
2016-03-27,Captain Morgan,16139.75,271829.57,3
2016-03-27,Crown Royal,7257.62500000001,215935.99,1
2016-03-27,Fireball,10956.575,180054.649999999,64
2016-03-27,Jack Daniels,5771.325,161836.53,3
2016-03-27,Jagermeister,3452.675,82464.48,20
2016-03-27,Seagrams,6912.625,82138.43,9
2016-03-27,Smirnoff,9451.25,146362.6,3
2016-04-03,Absolut,6400.325,138299.47,4
2016-04-03,Admiral Nelson,8320.5,87014.12,3
2016-04-03,Fireball,13902.475,229169.33,70
2016-04-03,Jack Daniels,8018.6,221996.11,6
2016-04-03,Jagermeister,3272.7,78217.87,21
2016-04-03,Seagrams,8228.825,96158.92,7
2016-04-03,Smirnoff,9081.225,140660.44,2
2016-04-10,Absolut,6157.775,134022.08,4
2016-04-10,Admiral Nelson,5008.375,52821.46,3
2016-04-10,Bacardi,8158.85,116386.76,1
2016-04-10,Captain Morgan,16828.85,286136.58,5
2016-04-10,Fireball,11540.7,187452.81,73
2016-04-10,Jack Daniels,9980.825,273908.09,9
2016-04-10,Jagermeister,3020.475,72700.5,23
2016-04-10,Seagrams,8670.425,100575.02,3
2016-04-10,Smirnoff,10503.475,160849.72,1
2016-04-17,Absolut,6751.1,148904.06,4
2016-04-17,Admiral Nelson,5684.625,59548.6800000001,3
2016-04-17,Bacardi,7504.75,108090.79,3
2016-04-17,Fireball,11457.6,188788.84,68
2016-04-17,Jack Daniels,10019.225,281051.96,3
2016-04-17,Jagermeister,2992.95,72079.75,18
2016-04-17,Seagrams,7439.825,87465.9600000001,2
2016-04-17,Smirnoff,8593.525,133657.11,4
2016-04-24,Absolut,7652.77500000001,160127.09,4
2016-04-24,Admiral Nelson,5011.375,52626.5000000001,2
2016-04-24,Bacardi,7772.75,111687.7,2
2016-04-24,Captain Morgan,16682.35,285304.74,2
2016-04-24,Fireball,12720.725,202074.35,86
2016-04-24,Jack Daniels,27484.575,755022.01,4
2016-04-24,Jagermeister,2803.95,67480.9500000001,13
2016-04-24,Seagrams,7482.95,87983.35,13
2016-05-01,Absolut,6807.725,147731,3
2016-05-01,Admiral Nelson,6078.325,64531.2500000001,2
2016-05-01,Bacardi,8409.875,120724.68,1
2016-05-01,Fireball,14060.275,228748.17,76
2016-05-01,Jack Daniels,6123.425,175444.24,4
2016-05-01,Jagermeister,3450.575,82776.79,13
2016-05-01,Seagrams,7567.05,89286.58,5
2016-05-08,Absolut,8583,182718.39,4
2016-05-08,Admiral Nelson,4473.5,47106.02,3
2016-05-08,Bacardi,9459.5,132974.37,1
2016-05-08,Fireball,9428.425,156266.49,76
2016-05-08,Jack Daniels,4636.825,134178.91,4
2016-05-08,Jagermeister,3110.825,74512.2900000001,35
2016-05-08,Seagrams,8620.925,99327.85,9
2016-05-15,Absolut,7027.625,151523.38,3
2016-05-15,Admiral Nelson,4627.05,49061.77,3
2016-05-15,Bacardi,8724.59999999999,124383.8,3
2016-05-15,Fireball,14761.225,238572.66,69
2016-05-15,Jack Daniels,4606.475,132658.84,3
2016-05-15,Jagermeister,3575.25,85176.1200000001,23
2016-05-15,Seagrams,8222.625,95765.54,3
2016-05-22,Absolut,9850.50000000001,213681.6,3
2016-05-22,Admiral Nelson,6242.075,66028.53,3
2016-05-22,Bacardi,11662.55,168787.75,4
2016-05-22,Captain Morgan,29012.875,485443.84,2
2016-05-22,Fireball,15400.775,252796.96,64
2016-05-22,Jack Daniels,5659.6,163062.27,5
2016-05-22,Jagermeister,4393.675,105823.73,34
2016-05-22,Seagrams,9932.875,116540.66,1
2016-05-29,Absolut,1629.05,35504.08,4
2016-05-29,Admiral Nelson,1202.075,12786.96,2
2016-05-29,Bacardi,2192.425,31089.03,4
2016-05-29,Captain Morgan,4992.125,84542.2899999999,5
2016-05-29,Fireball,3164.275,52330.12,56
2016-05-29,Jack Daniels,1381.6,39832.95,2
2016-05-29,Jagermeister,979.425,23618.03,22
2016-05-29,Seagrams,1879.65,21846.88,2
