eventdate,ActionGeo_FullName,tone,ActionGeo_Lat,ActionGeo_Long,geo,city,eventweek
2015-12-14,"Cedar Falls, Iowa, United States",0.3358722271340421,42.5278,-92.4455,"42.5278,-92.4455",CEDAR FALLS,2015-12-13
2015-12-14,"Fort Madison, Iowa, United States",0.2491701664949767,40.6298,-91.3151,"40.6298,-91.3151",FORT MADISON,2015-12-13
2015-12-14,"Buena Vista County, Iowa, United States",-1.738719497225906,42.7333,-95.1503,"42.7333,-95.1503",STORM LAKE,2015-12-13
2015-12-14,"Clinton County, Iowa, United States",-1.267767288211205,41.8834,-90.5501,"41.8834,-90.5501",DE WITT,2015-12-13
2015-12-14,"Shell Rock, Iowa, United States",1.1194029850746299,42.7103,-92.583,"42.7103,-92.583",WAVERLY,2015-12-13
2015-12-14,"Muscatine County, Iowa, United States",0.14144271570014003,41.4667,-91.1335,"41.4667,-91.1335",MUSCATINE,2015-12-13
2015-12-14,"Mount Vernon, Iowa, United States",-0.20847848914879666,41.922,-91.4168,"41.922,-91.4168",MOUNT VERNON,2015-12-13
2015-12-14,"Black Hawk Creek, Iowa, United States",-4.17001070090958,42.5058,-92.3582,"42.5058,-92.3582",WATERLOO,2015-12-13
2015-12-14,"Muscatine, Iowa, United States",-0.03595475209118991,41.4245,-91.0432,"41.4245,-91.0432",MUSCATINE,2015-12-13
2015-12-15,"Montgomery County, Iowa, United States",0.044943820224718,41.0333,-95.1669,"41.0333,-95.1669",RED OAK,2015-12-13
2015-12-15,"Essex, Iowa, United States",1.06060606060606,40.8336,-95.3083,"40.8336,-95.3083",SHENANDOAH,2015-12-13
2015-12-15,"Estherville, Iowa, United States",-4.23976608187135,43.4016,-94.8328,"43.4016,-94.8328",ESTHERVILLE,2015-12-13
2015-12-15,"Ames Police Department, Iowa, United States",-0.7978723404255301,42.0264,-93.6172,"42.0264,-93.6172",AMES,2015-12-13
2015-12-15,"Interstate, Iowa, United States",0.4395549118531923,41.6961,-92.7269,"41.6961,-92.7269",GRINNELL,2015-12-13
2015-12-15,"Oskaloosa, Iowa, United States",2.4444444444444438,41.2964,-92.6444,"41.2964,-92.6444",OSKALOOSA,2015-12-13
2015-12-15,"Jefferson County, Iowa, United States",-0.1968503937007875,41.0334,-91.9502,"41.0334,-91.9502",FAIRFIELD,2015-12-13
2015-12-15,"Emmet County, Iowa, United States",-1.4132553606237834,43.3744,-94.6669,"43.3744,-94.6669",ESTHERVILLE,2015-12-13
2015-12-15,"Storm Lake, Iowa, United States",-0.4680439074640117,42.6411,-95.2097,"42.6411,-95.2097",STORM LAKE,2015-12-13
2015-12-15,"Nora Springs, Iowa, United States",-2.4615179342280946,43.1427,-93.0044,"43.1427,-93.0044",NORA SPRINGS,2015-12-13
2015-12-15,"Polk County, Iowa, United States",-0.5342244032502032,41.6833,-93.5835,"41.6833,-93.5835",ANKENY,2015-12-13
2015-12-15,"Anamosa, Iowa, United States",-1.06951871657754,42.1083,-91.2852,"42.1083,-91.2852",ANAMOSA,2015-12-13
2015-12-16,"Federal Building, Iowa, United States",-1.27708978328173,41.5231,-90.5721,"41.5231,-90.5721",DAVENPORT,2015-12-13
2015-12-16,"Cass County, Iowa, United States",0.8875739644970401,41.3333,-94.9336,"41.3333,-94.9336",ATLANTIC,2015-12-13
2015-12-16,"Luverne, Iowa, United States",-4.58333333333333,42.9083,-94.0738,"42.9083,-94.0738",CORWITH,2015-12-13
2015-12-16,"Trinity Episcopal Church, Iowa, United States",0.18552875695733,43.1125,-94.68,"43.1125,-94.68",EMMETSBURG,2015-12-13
2015-12-16,"City Of Kalona, Iowa, United States",-2.1772939346811797,41.4873,-91.7017,"41.4873,-91.7017",RIVERSIDE,2015-12-13
2015-12-16,"Fayette County, Iowa, United States",-2.368605624633041,42.8666,-91.8502,"42.8666,-91.8502",FAYETTE,2015-12-13
2015-12-17,"Muscatine, Iowa, United States",0.012496890792814757,41.4245,-91.0432,"41.4245,-91.0432",MUSCATINE,2015-12-13
2015-12-17,"Ames Police Department, Iowa, United States",0.1780626780626783,42.0264,-93.6172,"42.0264,-93.6172",AMES,2015-12-13
2015-12-17,"Des Moines River, Iowa, United States",0.3227319264932321,41.3812,-91.4224,"41.3812,-91.4224",COLUMBUS JUNCTION,2015-12-13
2015-12-17,"Johnson County, Iowa, United States",1.6666666666666698,41.6667,-91.5335,"41.6667,-91.5335",IOWA CITY,2015-12-13
2015-12-17,"Eddyville, Iowa, United States",0.0,41.1565,-92.6374,"41.1565,-92.6374",EDDYVILLE,2015-12-13
2015-12-17,"Dedham, Iowa, United States",2.5695931477516,41.9061,-94.8222,"41.9061,-94.8222",COON RAPIDS,2015-12-13
2015-12-17,"Creston, Iowa, United States",-0.16921350254683662,41.0586,-94.3614,"41.0586,-94.3614",CRESTON,2015-12-13
2015-12-17,"Des Moines, Iowa, United States",-0.04267906658637168,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2015-12-13
2015-12-17,"Centerville, Iowa, United States",0.485436893203885,40.7342,-92.8741,"40.7342,-92.8741",CENTERVILLE,2015-12-13
2015-12-18,"Burlington, Iowa, United States",-0.5533084310421802,40.8075,-91.1129,"40.8075,-91.1129",BURLINGTON,2015-12-13
2015-12-18,"West Des Moines, Iowa, United States",-3.11041990668741,41.5772,-93.7113,"41.5772,-93.7113",WEST DES MOINES,2015-12-13
2015-12-18,"Algona, Iowa, United States",0.8576874205844975,43.07,-94.23299999999999,"43.07,-94.23299999999999",ALGONA,2015-12-13
2015-12-18,"Lakeview, Iowa, United States",0.6861063464837059,42.3069,-95.0517,"42.3069,-95.0517",LAKE VIEW,2015-12-13
2015-12-18,"Scott County, Iowa, United States",2.08877284595301,41.6334,-90.6335,"41.6334,-90.6335",ELDRIDGE,2015-12-13
2015-12-18,"Burlington Police Department, Iowa, United States",-2.9810298102981,40.812,-91.1021,"40.812,-91.1021",BURLINGTON,2015-12-13
2015-12-18,"Cedar Rapids Police Department, Iowa, United States",-0.78125,41.9736,-91.6696,"41.9736,-91.6696",CEDAR RAPIDS,2015-12-13
2015-12-18,"Maryville, Iowa, United States",-1.0212950890916983,42.6878,-91.6454,"42.6878,-91.6454",ARLINGTON,2015-12-13
2015-12-18,"New Hampton, Iowa, United States",-3.9711191335740095,43.0591,-92.3177,"43.0591,-92.3177",NEW HAMPTON,2015-12-13
2015-12-18,"Mahaska County, Iowa, United States",-0.054347154230330964,41.3333,-92.6502,"41.3333,-92.6502",OSKALOOSA,2015-12-13
2015-12-18,"North Liberty, Iowa, United States",0.6810442678774133,41.7492,-91.5979,"41.7492,-91.5979",NORTH LIBERTY,2015-12-13
2015-12-19,"Woodbury County, Iowa, United States",0.4731861198738167,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2015-12-13
2015-12-19,"Ottumwa, Iowa, United States",1.08695652173913,41.02,-92.4113,"41.02,-92.4113",OTTUMWA,2015-12-13
2015-12-19,"Buchanan County Jail, Iowa, United States",-7.51445086705203,42.4704,-91.8886,"42.4704,-91.8886",INDEPENDENCE,2015-12-13
2015-12-19,"Fort Dodge, Iowa, United States",0.4600141542816698,42.4975,-94.16799999999999,"42.4975,-94.16799999999999",FORT DODGE,2015-12-13
2015-12-19,"Brooklyn, Iowa, United States",-3.66795366795367,41.7336,-92.4455,"41.7336,-92.4455",BROOKLYN,2015-12-13
2015-12-19,"Emmet County, Iowa, United States",-0.7943143812708999,43.3744,-94.6669,"43.3744,-94.6669",ESTHERVILLE,2015-12-13
2015-12-19,"Physical Plant, Iowa, United States",0.2471825150339389,41.3639,-93.5622,"41.3639,-93.5622",INDIANOLA,2015-12-13
2015-12-19,"Shelby County, Iowa, United States",-0.8445945945945951,41.6833,-95.3336,"41.6833,-95.3336",HARLAN,2015-12-13
2015-12-20,"West Burlington, Iowa, United States",0.5800464037122951,40.825,-91.1565,"40.825,-91.1565",WEST BURLINGTON,2015-12-20
2015-12-20,"First Baptist Church, Iowa, United States",1.3698630136986298,43.375,-95.9778,"43.375,-95.9778",GEORGE,2015-12-20
2015-12-20,"Grand Junction, Iowa, United States",0.30777590585517794,42.0316,-94.2408,"42.0316,-94.2408",GRAND JUNCTION,2015-12-20
2015-12-20,"Cedar Rapids, Iowa, United States",-0.03148272068200552,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2015-12-20
2015-12-20,"Spencer High School, Iowa, United States",-4.5,43.1408,-95.1336,"43.1408,-95.1336",SPENCER,2015-12-20
2015-12-20,"Scavo High School, Iowa, United States",4.93477027793534,41.5839,-93.6419,"41.5839,-93.6419",DES MOINES,2015-12-20
2015-12-20,"Ames Police Department, Iowa, United States",-0.087336244541486,42.0264,-93.6172,"42.0264,-93.6172",AMES,2015-12-20
2015-12-21,"Honey Creek, Iowa, United States",2.38095238095238,41.4305,-95.8664,"41.4305,-95.8664",CRESCENT,2015-12-20
2015-12-22,"Muscatine, Iowa, United States",0.2643595553255724,41.4245,-91.0432,"41.4245,-91.0432",MUSCATINE,2015-12-20
2015-12-22,"Urbana, Iowa, United States",0.3360026619539797,42.2242,-91.8743,"42.2242,-91.8743",URBANA,2015-12-20
2015-12-22,"Storm Lake, Iowa, United States",0.01852114590163631,42.6411,-95.2097,"42.6411,-95.2097",STORM LAKE,2015-12-20
2015-12-22,"Grand River, Iowa, United States",0.94850948509485,40.8194,-93.9624,"40.8194,-93.9624",LEON,2015-12-20
2015-12-22,"Council Bluffs, Iowa, United States",-1.9383750610746002,41.2619,-95.8608,"41.2619,-95.8608",COUNCIL BLUFFS,2015-12-20
2015-12-22,"Milford Fire Department, Iowa, United States",-3.5714285714285694,43.3246,-95.1504,"43.3246,-95.1504",MILFORD,2015-12-20
2015-12-22,"Dyersville, Iowa, United States",-0.3802281368821285,42.4844,-91.1229,"42.4844,-91.1229",DYERSVILLE,2015-12-20
2015-12-22,"Longisland, Iowa, United States",-1.0886924770078623,40.922,-90.9696,"40.922,-90.9696",BURLINGTON,2015-12-20
2015-12-22,"Spencer Police Department, Iowa, United States",-3.40136054421768,43.1419,-95.1464,"43.1419,-95.1464",SPENCER,2015-12-20
2015-12-23,"Fisher Theater, Iowa, United States",1.3026819923371666,42.0214,-93.6377,"42.0214,-93.6377",AMES,2015-12-20
2015-12-23,"Storm Lake, Iowa, United States",0.0014013204325111206,42.6411,-95.2097,"42.6411,-95.2097",STORM LAKE,2015-12-20
2015-12-23,"Cedar Rapids, Iowa, United States",0.014775566033984725,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2015-12-20
2015-12-23,"Chautauqua Park, Iowa, United States",0.14029180695847335,41.0089,-91.1326,"41.0089,-91.1326",MEDIAPOLIS,2015-12-20
2015-12-23,"Le Mars, Iowa, United States",-4.14746543778802,42.7942,-96.1656,"42.7942,-96.1656",LE MARS,2015-12-20
2015-12-23,"Camanche, Iowa, United States",-11.507936507936499,41.7881,-90.2562,"41.7881,-90.2562",CAMANCHE,2015-12-20
2015-12-25,"Algona, Iowa, United States",-0.10883263740924999,43.07,-94.23299999999999,"43.07,-94.23299999999999",ALGONA,2015-12-20
2015-12-25,"Dyersville, Iowa, United States",-1.5981735159817367,42.4844,-91.1229,"42.4844,-91.1229",DYERSVILLE,2015-12-20
2015-12-25,"Scott County, Iowa, United States",0.50632911392405,41.6334,-90.6335,"41.6334,-90.6335",ELDRIDGE,2015-12-20
2015-12-25,"Fort Dodge, Iowa, United States",-5.16351118760757,42.4975,-94.16799999999999,"42.4975,-94.16799999999999",FORT DODGE,2015-12-20
2015-12-26,"Sioux City, Iowa, United States",2.96934865900383,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2015-12-20
2015-12-26,"Scott County, Iowa, United States",1.65118679050567,41.6334,-90.6335,"41.6334,-90.6335",ELDRIDGE,2015-12-20
2015-12-26,"Bloomington, Iowa, United States",-8.75420875420872,42.0561,-93.5874,"42.0561,-93.5874",AMES,2015-12-20
2015-12-27,"Stanford, Iowa, United States",-0.14143516312042,42.1944,-93.0702,"42.1944,-93.0702",CONRAD,2015-12-27
2015-12-27,"Evansdale, Iowa, United States",-1.475409836065568,42.4692,-92.281,"42.4692,-92.281",EVANSDALE,2015-12-27
2015-12-27,"Springfield, Iowa, United States",1.6091954022988502,43.0705,-91.5524,"43.0705,-91.5524",POSTVILLE,2015-12-27
2015-12-27,"Council Bluffs, Iowa, United States",1.51724137931035,41.2619,-95.8608,"41.2619,-95.8608",COUNCIL BLUFFS,2015-12-27
2015-12-27,"Pottawattamie County, Iowa, United States",-0.4329004329004325,41.3333,-95.5336,"41.3333,-95.5336",OAKLAND,2015-12-27
2015-12-28,"Evansdale, Iowa, United States",0.506970849176173,42.4692,-92.281,"42.4692,-92.281",EVANSDALE,2015-12-27
2015-12-28,"Woodbury County, Iowa, United States",-1.7821951415701418,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2015-12-27
2015-12-28,"Spencer High School, Iowa, United States",-0.537634408602155,43.1408,-95.1336,"43.1408,-95.1336",SPENCER,2015-12-27
2015-12-28,"Webster City, Iowa, United States",-0.10715863336664312,42.4694,-93.8161,"42.4694,-93.8161",WEBSTER CITY,2015-12-27
2015-12-28,"Fort Madison, Iowa, United States",-0.5794701986754967,40.6298,-91.3151,"40.6298,-91.3151",FORT MADISON,2015-12-27
2015-12-28,"Storm Lake, Iowa, United States",0.9580943938927979,42.6411,-95.2097,"42.6411,-95.2097",STORM LAKE,2015-12-27
2015-12-28,"Simpson College, Iowa, United States",0.1494016838675362,41.365,-93.5635,"41.365,-93.5635",INDIANOLA,2015-12-27
2015-12-28,"North Liberty, Iowa, United States",-4.575163398692809,41.7492,-91.5979,"41.7492,-91.5979",NORTH LIBERTY,2015-12-27
2015-12-29,"Palo Alto County, Iowa, United States",-1.1593118922961851,43.0833,-94.6669,"43.0833,-94.6669",EMMETSBURG,2015-12-27
2015-12-29,"Sioux County, Iowa, United States",-1.0811268890000236,42.7333,-96.2336,"42.7333,-96.2336",MERRILL,2015-12-27
2015-12-29,"First Christian Church, Iowa, United States",0.19493177387914226,43.4041,-94.8355,"43.4041,-94.8355",ESTHERVILLE,2015-12-27
2015-12-29,"City Of Estherville, Iowa, United States",0.9602194787379968,43.3998,-94.8345,"43.3998,-94.8345",ESTHERVILLE,2015-12-27
2015-12-29,"Floyd County, Iowa, United States",-7.4193548387097,43.0666,-92.7835,"43.0666,-92.7835",FLOYD,2015-12-27
2015-12-29,"Marion County, Iowa, United States",-0.271739130434782,41.3333,-93.1002,"41.3333,-93.1002",KNOXVILLE,2015-12-27
2015-12-30,"Kalona, Iowa, United States",0.26824034334764,41.4831,-91.706,"41.4831,-91.706",RIVERSIDE,2015-12-27
2015-12-30,"Garwin, Iowa, United States",-0.9546961693395162,42.0936,-92.6758,"42.0936,-92.6758",GLADBROOK,2015-12-27
2015-12-30,"Forest City, Iowa, United States",3.4743202416918395,43.2625,-93.6372,"43.2625,-93.6372",FOREST CITY,2015-12-27
2015-12-30,"Hamilton County, Iowa, United States",-0.5306603773584925,42.3833,-93.7169,"42.3833,-93.7169",JEWELL JUNCTION,2015-12-27
2015-12-30,"Greene County, Iowa, United States",-0.1884089916352028,42.0333,-94.4002,"42.0333,-94.4002",JEFFERSON,2015-12-27
2015-12-31,"Ankeny High School, Iowa, United States",1.36094674556213,41.7417,-93.6019,"41.7417,-93.6019",ANKENY,2015-12-27
2015-12-31,"Stanford, Iowa, United States",0.939620704683262,42.1944,-93.0702,"42.1944,-93.0702",CONRAD,2015-12-27
2015-12-31,"Fredericksburg, Iowa, United States",1.9620253164556976,42.9653,-92.1996,"42.9653,-92.1996",FREDERICKSBURG,2015-12-27
2015-12-31,"Warren County, Iowa, United States",-0.10570824524313001,41.3333,-93.5502,"41.3333,-93.5502",INDIANOLA,2015-12-27
2015-12-31,"Cedar Rapids, Iowa, United States",-0.022086638339134542,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2015-12-27
2015-12-31,"Mason City, Iowa, United States",-0.1820072802912117,43.1536,-93.20100000000001,"43.1536,-93.20100000000001",MASON CITY,2015-12-27
2016-01-01,"North Liberty, Iowa, United States",2.777777777777775,41.7492,-91.5979,"41.7492,-91.5979",NORTH LIBERTY,2015-12-27
2016-01-01,"Belle Plaine, Iowa, United States",0.96153846153846,41.8969,-92.2782,"41.8969,-92.2782",BELLE PLAINE,2015-12-27
2016-01-01,"Cerro Gordo County, Iowa, United States",0.656455142231948,43.0833,-93.2669,"43.0833,-93.2669",MASON CITY,2015-12-27
2016-01-01,"Ottumwa, Iowa, United States",1.9021739130434752,41.02,-92.4113,"41.02,-92.4113",OTTUMWA,2015-12-27
2016-01-01,"Burlington Police Department, Iowa, United States",-9.195402298850581,40.812,-91.1021,"40.812,-91.1021",BURLINGTON,2015-12-27
2016-01-01,"Plymouth County, Iowa, United States",-4.7008547008547,42.7333,-96.2336,"42.7333,-96.2336",MERRILL,2015-12-27
2016-01-01,"Coralville, Iowa, United States",-2.5923016496465,41.6764,-91.5804,"41.6764,-91.5804",CORALVILLE,2015-12-27
2016-01-02,"Woodbury County, Iowa, United States",-0.2832560206495444,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2015-12-27
2016-01-02,"City Of Dubuque, Iowa, United States",-8.157099697885199,42.5044,-90.6901,"42.5044,-90.6901",DUBUQUE,2015-12-27
2016-01-02,"Mount Pleasant, Iowa, United States",-0.132978723404255,40.9636,-91.5579,"40.9636,-91.5579",MOUNT PLEASANT,2015-12-27
2016-01-02,"Cedar Rapids, Iowa, United States",-0.31524382448097304,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2015-12-27
2016-01-03,"Anamosa, Iowa, United States",-2.57366654233495,42.1083,-91.2852,"42.1083,-91.2852",ANAMOSA,2016-01-03
2016-01-03,"Calvary Cemetery, Iowa, United States",0.18181818181818002,42.4992,-92.3663,"42.4992,-92.3663",WATERLOO,2016-01-03
2016-01-03,"Winterset, Iowa, United States",0.92764378478664,41.3308,-94.0138,"41.3308,-94.0138",WINTERSET,2016-01-03
2016-01-03,"Chickasaw County, Iowa, United States",-4.878048780487805,43.0666,-92.3168,"43.0666,-92.3168",NEW HAMPTON,2016-01-03
2016-01-03,"Cedar Valley, Iowa, United States",0.34802784222738,41.7264,-91.2466,"41.7264,-91.2466",WEST BRANCH,2016-01-03
2016-01-03,"Park View, Iowa, United States",-7.954545454545451,41.6942,-90.5457,"41.6942,-90.5457",ELDRIDGE,2016-01-03
2016-01-04,"Scott County, Iowa, United States",-0.009839310011356895,41.6334,-90.6335,"41.6334,-90.6335",ELDRIDGE,2016-01-03
2016-01-04,"Cerro Gordo County, Iowa, United States",-2.0986807323622307,43.0833,-93.2669,"43.0833,-93.2669",MASON CITY,2016-01-03
2016-01-04,"Rock Rapids, Iowa, United States",-1.7955801104972378,43.4272,-96.1759,"43.4272,-96.1759",ROCK RAPIDS,2016-01-03
2016-01-04,"Valley Junction, Iowa, United States",-1.3295346628679967,41.5692,-93.7097,"41.5692,-93.7097",WEST DES MOINES,2016-01-03
2016-01-04,"Greene, Iowa, United States",0.7228915662650558,42.8958,-92.8024,"42.8958,-92.8024",GREENE,2016-01-03
2016-01-04,"Shell Rock, Iowa, United States",-0.025786487880349998,42.7103,-92.583,"42.7103,-92.583",WAVERLY,2016-01-03
2016-01-04,"Sioux City, Iowa, United States",-0.3791438827030797,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2016-01-03
2016-01-04,"Oskaloosa, Iowa, United States",0.2064100877414924,41.2964,-92.6444,"41.2964,-92.6444",OSKALOOSA,2016-01-03
2016-01-05,"Oskaloosa, Iowa, United States",-1.31386861313869,41.2964,-92.6444,"41.2964,-92.6444",OSKALOOSA,2016-01-03
2016-01-05,"Brooklyn, Iowa, United States",-2.5641025641025634,41.7336,-92.4455,"41.7336,-92.4455",BROOKLYN,2016-01-03
2016-01-05,"Grandview, Iowa, United States",1.93548387096774,41.2759,-91.1885,"41.2759,-91.1885",WAPELLO,2016-01-03
2016-01-05,"Grundy Center, Iowa, United States",0.11389521640091001,42.3616,-92.7685,"42.3616,-92.7685",GRUNDY CENTER,2016-01-03
2016-01-05,"Des Moines Police Department, Iowa, United States",-0.3959235200821015,41.5861,-93.6155,"41.5861,-93.6155",DES MOINES,2016-01-03
2016-01-05,"Plymouth County, Iowa, United States",-3.2467532467532334,42.7333,-96.2336,"42.7333,-96.2336",MERRILL,2016-01-03
2016-01-05,"Dallas County, Iowa, United States",-1.1876484560570049,41.6833,-94.0502,"41.6833,-94.0502",ADEL,2016-01-03
2016-01-05,"Des Moines, Iowa, United States",-0.01470513935851007,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2016-01-03
2016-01-05,"Henry County, Iowa, United States",-0.816326530612245,40.9834,-91.5502,"40.9834,-91.5502",MOUNT PLEASANT,2016-01-03
2016-01-05,"Independence Public Library, Iowa, United States",0.5269320843091329,42.4708,-91.89299999999999,"42.4708,-91.89299999999999",INDEPENDENCE,2016-01-03
2016-01-05,"Earlville, Iowa, United States",-7.37754484982866,42.4817,-91.2724,"42.4817,-91.2724",DELAWARE,2016-01-03
2016-01-05,"Carroll County, Iowa, United States",2.1487603305785097,42.0333,-94.8836,"42.0333,-94.8836",CARROLL,2016-01-03
2016-01-06,"Cedar Valley, Iowa, United States",0.05061548428895368,41.7264,-91.2466,"41.7264,-91.2466",WEST BRANCH,2016-01-03
2016-01-06,"Lyon County, Iowa, United States",-4.13793103448276,43.3833,-96.2509,"43.3833,-96.2509",ALVORD,2016-01-03
2016-01-06,"Clear Lake, Iowa, United States",0.8955223880596999,43.138000000000005,-93.3794,"43.138000000000005,-93.3794",CLEAR LAKE,2016-01-03
2016-01-06,"Story County, Iowa, United States",0.87301587301587,42.0333,-93.4669,"42.0333,-93.4669",NEVADA,2016-01-03
2016-01-06,"Montgomery County, Iowa, United States",-1.0309278350515465,41.0333,-95.1669,"41.0333,-95.1669",RED OAK,2016-01-03
2016-01-06,"Des Moines Area Community College, Iowa, United States",-2.45098039215687,41.7083,-93.6099,"41.7083,-93.6099",ANKENY,2016-01-03
2016-01-06,"Warren County, Iowa, United States",-0.11273957158963001,41.3333,-93.5502,"41.3333,-93.5502",INDIANOLA,2016-01-03
2016-01-06,"Trenton, Iowa, United States",-1.2534818941504202,41.0617,-91.6374,"41.0617,-91.6374",MOUNT PLEASANT,2016-01-03
2016-01-06,"Orpheum Theater, Iowa, United States",-0.06207324643078666,42.4961,-96.4048,"42.4961,-96.4048",SIOUX CITY,2016-01-03
2016-01-07,"Oskaloosa, Iowa, United States",0.3442340791738401,41.2964,-92.6444,"41.2964,-92.6444",OSKALOOSA,2016-01-03
2016-01-07,"Fort Dodge, Iowa, United States",-2.07100591715976,42.4975,-94.16799999999999,"42.4975,-94.16799999999999",FORT DODGE,2016-01-03
2016-01-07,"Franklin County, Iowa, United States",-6.57234139662255,42.7333,-93.2669,"42.7333,-93.2669",HAMPTON,2016-01-03
2016-01-07,"Mason City Police Department, Iowa, United States",-0.8578431372549001,43.1511,-93.1966,"43.1511,-93.1966",MASON CITY,2016-01-03
2016-01-08,"Dallas County, Iowa, United States",-0.3425830763960267,41.6833,-94.0502,"41.6833,-94.0502",ADEL,2016-01-03
2016-01-08,"Sanborn Christian School, Iowa, United States",-0.2702702702702695,43.1814,-95.6606,"43.1814,-95.6606",SANBORN,2016-01-03
2016-01-08,"Coralville Police Department, Iowa, United States",-6.084656084656099,41.6781,-91.5835,"41.6781,-91.5835",CORALVILLE,2016-01-03
2016-01-08,"Wapello, Iowa, United States",0.19379844961240247,41.1814,-91.1854,"41.1814,-91.1854",WAPELLO,2016-01-03
2016-01-08,"Drake University, Iowa, United States",-0.14780405405405375,41.6014,-93.6519,"41.6014,-93.6519",DES MOINES,2016-01-03
2016-01-08,"Clinton Police Department, Iowa, United States",-0.59880239520958,41.8398,-90.1871,"41.8398,-90.1871",CLINTON,2016-01-03
2016-01-09,"Mahaska County, Iowa, United States",-0.094161958568735,41.3333,-92.6502,"41.3333,-92.6502",OSKALOOSA,2016-01-03
2016-01-09,"Utica, Iowa, United States",-1.0548523206751068,40.8148,-91.8349,"40.8148,-91.8349",KEOSAUQUA,2016-01-03
2016-01-09,"Estherville, Iowa, United States",-6.666666666666651,43.4016,-94.8328,"43.4016,-94.8328",ESTHERVILLE,2016-01-03
2016-01-09,"Trinity Lutheran Church, Iowa, United States",-0.02762007091326393,41.9644,-92.823,"41.9644,-92.823",LE GRAND,2016-01-03
2016-01-09,"Independence Fire Department, Iowa, United States",-9.47368421052631,42.4683,-91.8905,"42.4683,-91.8905",INDEPENDENCE,2016-01-03
2016-01-09,"Strawberry Point, Iowa, United States",-2.6415094339622702,42.6836,-91.53399999999999,"42.6836,-91.53399999999999",STRAWBERRY POINT,2016-01-03
2016-01-09,"Mercy Hospital, Iowa, United States",-1.1267605633802795,41.6641,-91.5285,"41.6641,-91.5285",IOWA CITY,2016-01-03
2016-01-09,"Winterset, Iowa, United States",-0.044480330862027816,41.3308,-94.0138,"41.3308,-94.0138",WINTERSET,2016-01-03
2016-01-09,"Des Moines, Iowa, United States",-0.03458960928286073,41.6005,-93.6091,"41.6005,-93.6091",DES MOINES,2016-01-03
2016-01-10,"Des Moines, Iowa, United States",0.3270111083984375,41.60049819946289,-93.60910034179688,"41.60049819946289,-93.60910034179688",DES MOINES,2016-01-10
2016-01-10,"Fort Dodge, Iowa, United States",0.0551558261142423,42.4975,-94.16799999999999,"42.4975,-94.16799999999999",FORT DODGE,2016-01-10
2016-01-10,"Missouri Valley, Iowa, United States",-1.5032458194666998,41.5564,-95.8878,"41.5564,-95.8878",MISSOURI VALLEY,2016-01-10
2016-01-10,"Living Hope Community Church, Iowa, United States",2.85714285714286,41.5483,-93.5697,"41.5483,-93.5697",PLEASANT HILL,2016-01-10
2016-01-10,"Kensett, Iowa, United States",-0.5372492836676225,43.3536,-93.2105,"43.3536,-93.2105",MANLY,2016-01-10
2016-01-10,"Woodbury County, Iowa, United States",0.0801488188447945,42.3833,-96.0336,"42.3833,-96.0336",ANTHON,2016-01-10
2016-01-10,"Cedar Rapids, Iowa, United States",-0.12940147914264175,42.0083,-91.6441,"42.0083,-91.6441",CEDAR RAPIDS,2016-01-10
2016-01-10,"Urbandale, Iowa, United States",0.16431924882629112,41.6267,-93.7122,"41.6267,-93.7122",URBANDALE,2016-01-10
2016-01-10,"Muscatine, Iowa, United States",-0.8297139296644549,41.4245,-91.0432,"41.4245,-91.0432",MUSCATINE,2016-01-10
2016-01-11,"Sioux City, Iowa, United States",-0.045382989529604685,42.5,-96.4003,"42.5,-96.4003",SIOUX CITY,2016-01-10
2016-01-11,"Sioux Center, Iowa, United States",-0.13155006693591445,43.0797,-96.1756,"43.0797,-96.1756",SIOUX CENTER,2016-01-10
2016-01-11,"Mechanicsville, Iowa, United States",1.8315018315018303,41.9045,-91.2546,"41.9045,-91.2546",MECHANICSVILLE,2016-01-10
2016-01-11,"Black Hawk County, Iowa, United States",-1.526523679334831,42.4667,-92.3168,"42.4667,-92.3168",EVANSDALE,2016-01-10
2016-01-11,"Faith Community Church, Iowa, United States",-0.43478260869565005,41.0319,-95.2242,"41.0319,-95.2242",RED OAK,2016-01-10
2016-01-12,"Sac County, Iowa, United States",-3.86904761904762,42.3833,-95.1169,"42.3833,-95.1169",EARLY,2016-01-10
2016-01-12,"Mercy Medical Center, Iowa, United States",1.1164274322168999,41.5988,-93.6233,"41.5988,-93.6233",DES MOINES,2016-01-10
2016-01-12,"Luther College, Iowa, United States",-1.0156971375807928,43.3125,-91.8049,"43.3125,-91.8049",DECORAH,2016-01-10
2016-01-12,"Burlington, Iowa, United States",-0.05876631614260541,40.8075,-91.1129,"40.8075,-91.1129",BURLINGTON,2016-01-10
